               data_ora        rad  temperatura
2023-04-07 01:08:38.506 -45.488800        40.38
2023-04-07 01:08:38.714 -45.926104        40.38
2023-04-07 01:08:38.922 -45.656994        40.38
2023-04-07 01:08:39.134 -45.757911        40.38
2023-04-07 01:08:39.353 -45.774730        40.38
2023-04-07 01:08:39.562 -45.522439        40.38
2023-04-07 01:08:39.732 -45.556078        40.38
2023-04-07 01:08:39.929 -45.673814        40.38
2023-04-07 01:08:40.139 -45.757911        40.38
2023-04-07 01:08:40.347 -45.791549        40.38
2023-04-07 01:08:40.556 -45.589717        40.38
2023-04-07 01:08:40.764 -45.539259        40.38
2023-04-07 01:08:40.972 -45.455162        40.38
2023-04-07 01:08:41.179 -44.900122        40.38
2023-04-07 01:08:41.387 -44.832844        40.38
2023-04-07 01:08:41.596 -44.849664        40.38
2023-04-07 01:08:41.805 -44.782386        40.38
2023-04-07 01:08:42.013 -44.294624        40.38
2023-04-07 01:08:42.221 -44.462818        40.38
2023-04-07 01:08:42.429 -44.580554        40.38
2023-04-07 01:08:42.637 -44.782386        40.38
2023-04-07 01:08:42.846 -44.748747        40.38
2023-04-07 01:08:43.063 -44.916941        40.38
2023-04-07 01:08:43.277 -45.236510        40.38
2023-04-07 01:08:43.486 -45.371065        40.38
2023-04-07 01:08:43.652 -45.572897        40.38
2023-04-07 01:08:43.855 -45.320607        40.38
2023-04-07 01:08:44.063 -45.488800        40.38
2023-04-07 01:08:44.272 -45.774730        40.38
2023-04-07 01:08:44.478 -45.522439        40.38
2023-04-07 01:08:44.688 -45.539259        40.38
2023-04-07 01:08:44.895 -45.438342        40.38
2023-04-07 01:08:45.121 -45.556078        40.38
2023-04-07 01:08:45.312 -45.589717        40.38
2023-04-07 01:08:45.520 -45.101955        40.38
2023-04-07 01:08:45.729 -44.782386        40.38
2023-04-07 01:08:45.937 -44.244166        40.38
2023-04-07 01:08:46.145 -44.260985        40.38
2023-04-07 01:08:46.353 -43.790042        40.38
2023-04-07 01:08:46.561 -44.143250        40.38
2023-04-07 01:08:46.769 -44.143250        40.38
2023-04-07 01:08:46.990 -44.765567        40.38
2023-04-07 01:08:47.201 -44.664650        40.38
2023-04-07 01:08:47.373 -45.169232        40.38
2023-04-07 01:08:47.569 -45.438342        40.35
2023-04-07 01:08:47.778 -45.707452        40.35
2023-04-07 01:08:47.986 -45.640175        40.35
2023-04-07 01:08:48.194 -45.741091        40.35
2023-04-07 01:08:48.401 -45.589717        40.35
2023-04-07 01:08:48.610 -45.404704        40.35
2023-04-07 01:08:48.819 -45.471981        40.35
2023-04-07 01:08:49.026 -45.539259        40.35
2023-04-07 01:08:49.235 -45.404704        40.35
2023-04-07 01:08:49.442 -45.202871        40.35
2023-04-07 01:08:49.652 -45.673814        40.35
2023-04-07 01:08:49.860 -45.757911        40.35
2023-04-07 01:08:50.068 -45.539259        40.35
2023-04-07 01:08:50.276 -45.387884        40.35
2023-04-07 01:08:50.485 -45.455162        40.35
2023-04-07 01:08:50.698 -45.303787        40.35
2023-04-07 01:08:50.916 -45.371065        40.35
2023-04-07 01:08:51.140 -45.101955        40.35
2023-04-07 01:08:51.301 -45.152413        40.35
2023-04-07 01:08:51.508 -45.253329        40.35
2023-04-07 01:08:51.701 -45.471981        40.35
2023-04-07 01:08:51.910 -45.488800        40.35
2023-04-07 01:08:52.118 -45.640175        40.35
2023-04-07 01:08:52.326 -45.438342        40.35
2023-04-07 01:08:52.535 -45.572897        40.35
2023-04-07 01:08:52.743 -45.741091        40.35
2023-04-07 01:08:52.951 -45.959743        40.35
2023-04-07 01:08:53.159 -45.875646        40.35
2023-04-07 01:08:53.366 -45.791549        40.35
2023-04-07 01:08:53.574 -45.757911        40.35
2023-04-07 01:08:53.784 -45.673814        40.35
2023-04-07 01:08:53.992 -45.539259        40.35
2023-04-07 01:08:54.200 -45.791549        40.35
2023-04-07 01:08:54.408 -45.270148        40.35
2023-04-07 01:08:54.625 -45.539259        40.35
2023-04-07 01:08:54.840 -45.404704        40.35
2023-04-07 01:08:55.048 -45.522439        40.35
2023-04-07 01:08:55.215 -45.589717        40.35
2023-04-07 01:08:55.417 -45.438342        40.35
2023-04-07 01:08:55.625 -45.522439        40.35
2023-04-07 01:08:55.834 -45.354245        40.35
2023-04-07 01:08:56.041 -44.984219        40.35
2023-04-07 01:08:56.250 -45.438342        40.35
2023-04-07 01:08:56.457 -45.320607        40.35
2023-04-07 01:08:56.666 -45.354245        40.35
2023-04-07 01:08:56.875 -45.606536        40.35
2023-04-07 01:08:57.082 -45.589717        40.35
2023-04-07 01:08:57.291 -45.640175        40.35
2023-04-07 01:08:57.499 -45.623356        40.35
2023-04-07 01:08:57.706 -45.556078        40.35
2023-04-07 01:08:57.915 -45.387884        40.35
2023-04-07 01:08:58.124 -45.556078        40.35
2023-04-07 01:08:58.332 -45.707452        40.35
2023-04-07 01:08:58.552 -45.656994        40.35
2023-04-07 01:08:58.765 -45.623356        40.35
2023-04-07 01:08:58.938 -45.455162        40.35
2023-04-07 01:08:59.136 -45.488800        40.35
2023-04-07 01:08:59.341 -45.471981        40.35
2023-04-07 01:08:59.549 -45.219690        40.35
2023-04-07 01:08:59.757 -45.101955        40.35
2023-04-07 01:08:59.966 -45.236510        40.35
2023-04-07 01:09:00.174 -45.051496        40.35
2023-04-07 01:09:00.382 -45.337426        40.35
2023-04-07 01:09:00.590 -45.270148        40.35
2023-04-07 01:09:00.814 -45.774730        40.35
2023-04-07 01:09:01.021 -45.522439        40.35
2023-04-07 01:09:01.213 -45.640175        40.35
2023-04-07 01:09:01.422 -45.522439        40.35
2023-04-07 01:09:01.630 -45.606536        40.35
2023-04-07 01:09:01.838 -45.539259        40.35
2023-04-07 01:09:02.046 -45.539259        40.35
2023-04-07 01:09:02.263 -45.623356        40.35
2023-04-07 01:09:02.479 -45.741091        40.35
2023-04-07 01:09:02.686 -45.471981        40.35
2023-04-07 01:09:02.858 -45.656994        40.35
2023-04-07 01:09:03.055 -45.606536        40.32
2023-04-07 01:09:03.263 -45.539259        40.32
2023-04-07 01:09:03.472 -45.640175        40.32
2023-04-07 01:09:03.680 -45.640175        40.32
2023-04-07 01:09:03.888 -45.724272        40.32
2023-04-07 01:09:04.097 -45.623356        40.32
2023-04-07 01:09:04.305 -45.589717        40.32
2023-04-07 01:09:04.513 -45.623356        40.32
2023-04-07 01:09:04.721 -45.724272        40.32
2023-04-07 01:09:04.929 -45.656994        40.32
2023-04-07 01:09:05.137 -45.707452        40.32
2023-04-07 01:09:05.345 -45.623356        40.32
2023-04-07 01:09:05.553 -45.690633        40.32
2023-04-07 01:09:05.762 -45.942924        40.32
2023-04-07 01:09:05.971 -45.505620        40.32
2023-04-07 01:09:06.189 -45.606536        40.32
2023-04-07 01:09:06.403 -45.505620        40.32
2023-04-07 01:09:06.610 -45.640175        40.32
2023-04-07 01:09:06.778 -45.656994        40.32
2023-04-07 01:09:06.979 -45.455162        40.32
2023-04-07 01:09:07.186 -45.623356        40.32
2023-04-07 01:09:07.394 -45.741091        40.32
2023-04-07 01:09:07.604 -45.556078        40.32
2023-04-07 01:09:07.810 -45.589717        40.32
2023-04-07 01:09:08.020 -45.522439        40.32
2023-04-07 01:09:08.228 -45.202871        40.32
2023-04-07 01:09:08.437 -45.270148        40.32
2023-04-07 01:09:08.645 -45.471981        40.32
2023-04-07 01:09:08.853 -45.808369        40.32
2023-04-07 01:09:09.061 -45.303787        40.32
2023-04-07 01:09:09.270 -45.404704        40.32
2023-04-07 01:09:09.477 -45.034677        40.32
2023-04-07 01:09:09.686 -45.354245        40.32
2023-04-07 01:09:09.897 -45.337426        40.32
2023-04-07 01:09:10.115 -45.303787        40.32
2023-04-07 01:09:10.325 -45.556078        40.32
2023-04-07 01:09:10.500 -45.741091        40.32
2023-04-07 01:09:10.699 -45.623356        40.32
2023-04-07 01:09:10.903 -45.741091        40.32
2023-04-07 01:09:11.127 -45.656994        40.32
2023-04-07 01:09:11.319 -45.993382        40.32
2023-04-07 01:09:11.527 -45.942924        40.32
2023-04-07 01:09:11.733 -46.161576        40.32
2023-04-07 01:09:11.944 -45.892466        40.32
2023-04-07 01:09:12.152 -46.144757        40.32
2023-04-07 01:09:12.360 -46.245673        40.32
2023-04-07 01:09:12.568 -45.959743        40.32
2023-04-07 01:09:12.777 -46.178395        40.32
2023-04-07 01:09:12.985 -46.094298        40.32
2023-04-07 01:09:13.192 -46.094298        40.32
2023-04-07 01:09:13.401 -46.010201        40.32
2023-04-07 01:09:13.608 -45.959743        40.32
2023-04-07 01:09:13.822 -45.757911        40.32
2023-04-07 01:09:14.042 -45.421523        40.32
2023-04-07 01:09:14.249 -45.505620        40.32
2023-04-07 01:09:14.421 -45.623356        40.32
2023-04-07 01:09:14.619 -45.186051        40.32
2023-04-07 01:09:14.827 -45.034677        40.32
2023-04-07 01:09:15.035 -45.371065        40.32
2023-04-07 01:09:15.240 -45.539259        40.32
2023-04-07 01:09:15.450 -45.135593        40.32
2023-04-07 01:09:15.659 -45.101955        40.32
2023-04-07 01:09:15.866 -45.068316        40.29
2023-04-07 01:09:16.074 -44.933761        40.29
2023-04-07 01:09:16.282 -45.001038        40.32
2023-04-07 01:09:16.491 -44.950580        40.32
2023-04-07 01:09:16.699 -45.017858        40.32
2023-04-07 01:09:16.908 -45.017858        40.32
2023-04-07 01:09:17.116 -45.051496        40.32
2023-04-07 01:09:17.323 -44.832844        40.32
2023-04-07 01:09:17.531 -45.001038        40.32
2023-04-07 01:09:17.749 -45.051496        40.29
2023-04-07 01:09:17.964 -45.017858        40.29
2023-04-07 01:09:18.173 -45.286968        40.29
2023-04-07 01:09:18.341 -45.354245        40.29
2023-04-07 01:09:18.541 -45.471981        40.29
2023-04-07 01:09:18.748 -45.118774        40.29
2023-04-07 01:09:18.958 -45.640175        40.29
2023-04-07 01:09:19.166 -45.858827        40.29
2023-04-07 01:09:19.390 -45.539259        40.29
2023-04-07 01:09:19.597 -45.673814        40.29
2023-04-07 01:09:19.806 -45.673814        40.29
2023-04-07 01:09:19.999 -45.539259        40.29
2023-04-07 01:09:20.206 -45.858827        40.29
2023-04-07 01:09:20.415 -45.320607        40.29
2023-04-07 01:09:20.623 -45.522439        40.29
2023-04-07 01:09:20.830 -45.438342        40.29
2023-04-07 01:09:21.038 -45.471981        40.29
2023-04-07 01:09:21.248 -45.741091        40.29
2023-04-07 01:09:21.457 -45.623356        40.29
2023-04-07 01:09:21.675 -45.757911        40.29
2023-04-07 01:09:21.889 -45.640175        40.29
2023-04-07 01:09:22.061 -45.589717        40.29
2023-04-07 01:09:22.260 -45.623356        40.29
2023-04-07 01:09:22.466 -45.471981        40.29
2023-04-07 01:09:22.674 -45.505620        40.29
2023-04-07 01:09:22.882 -45.539259        40.29
2023-04-07 01:09:23.088 -45.724272        40.29
2023-04-07 01:09:23.298 -45.421523        40.29
2023-04-07 01:09:23.507 -45.589717        40.29
2023-04-07 01:09:23.714 -45.707452        40.29
2023-04-07 01:09:23.922 -45.707452        40.32
2023-04-07 01:09:24.131 -45.640175        40.32
2023-04-07 01:09:24.339 -45.438342        40.32
2023-04-07 01:09:24.547 -45.303787        40.32
2023-04-07 01:09:24.755 -45.371065        40.32
2023-04-07 01:09:24.964 -45.337426        40.32
2023-04-07 01:09:25.172 -45.556078        40.32
2023-04-07 01:09:25.380 -45.421523        40.32
2023-04-07 01:09:25.600 -45.354245        40.32
2023-04-07 01:09:25.812 -45.589717        40.32
2023-04-07 01:09:25.983 -45.673814        40.32
2023-04-07 01:09:26.180 -45.623356        40.32
2023-04-07 01:09:26.389 -45.707452        40.32
2023-04-07 01:09:26.597 -45.842008        40.32
2023-04-07 01:09:26.804 -45.825188        40.32
2023-04-07 01:09:27.014 -45.690633        40.32
2023-04-07 01:09:27.222 -45.892466        40.32
2023-04-07 01:09:27.430 -45.741091        40.32
2023-04-07 01:09:27.637 -45.724272        40.32
2023-04-07 01:09:27.846 -45.741091        40.32
2023-04-07 01:09:28.054 -45.774730        40.32
2023-04-07 01:09:28.262 -45.808369        40.32
2023-04-07 01:09:28.471 -46.027021        40.32
2023-04-07 01:09:28.678 -45.724272        40.32
2023-04-07 01:09:28.887 -45.791549        40.32
2023-04-07 01:09:29.095 -45.690633        40.32
2023-04-07 01:09:29.307 -46.027021        40.32
2023-04-07 01:09:29.525 -45.673814        40.35
2023-04-07 01:09:29.736 -45.892466        40.35
2023-04-07 01:09:29.903 -45.623356        40.35
2023-04-07 01:09:30.103 -45.572897        40.32
2023-04-07 01:09:30.311 -45.270148        40.32
2023-04-07 01:09:30.521 -45.673814        40.35
2023-04-07 01:09:30.744 -45.404704        40.35
2023-04-07 01:09:30.952 -45.640175        40.35
2023-04-07 01:09:31.144 -45.808369        40.35
2023-04-07 01:09:31.353 -45.774730        40.35
2023-04-07 01:09:31.561 -45.774730        40.35
2023-04-07 01:09:31.769 -45.656994        40.32
2023-04-07 01:09:31.977 -45.875646        40.32
2023-04-07 01:09:32.185 -45.690633        40.32
2023-04-07 01:09:32.393 -45.825188        40.32
2023-04-07 01:09:32.601 -45.791549        40.32
2023-04-07 01:09:32.810 -45.993382        40.32
2023-04-07 01:09:33.018 -45.875646        40.32
2023-04-07 01:09:33.231 -45.875646        40.32
2023-04-07 01:09:33.451 -45.976563        40.32
2023-04-07 01:09:33.659 -45.842008        40.32
2023-04-07 01:09:33.825 -45.926104        40.32
2023-04-07 01:09:34.027 -46.195215        40.32
2023-04-07 01:09:34.235 -45.993382        40.35
2023-04-07 01:09:34.452 -45.959743        40.35
2023-04-07 01:09:34.651 -45.875646        40.35
2023-04-07 01:09:34.860 -45.808369        40.35
2023-04-07 01:09:35.068 -46.027021        40.35
2023-04-07 01:09:35.276 -45.825188        40.35
2023-04-07 01:09:35.484 -45.690633        40.35
2023-04-07 01:09:35.692 -45.926104        40.35
2023-04-07 01:09:35.900 -45.842008        40.35
2023-04-07 01:09:36.108 -46.077479        40.35
2023-04-07 01:09:36.316 -45.892466        40.35
2023-04-07 01:09:36.525 -46.077479        40.35
2023-04-07 01:09:36.734 -46.043840        40.35
2023-04-07 01:09:36.942 -45.892466        40.35
2023-04-07 01:09:37.157 -45.926104        40.35
2023-04-07 01:09:37.374 -45.875646        40.35
2023-04-07 01:09:37.583 -45.640175        40.35
2023-04-07 01:09:37.746 -45.673814        40.35
2023-04-07 01:09:37.951 -45.959743        40.35
2023-04-07 01:09:38.159 -45.606536        40.35
2023-04-07 01:09:38.368 -45.656994        40.35
2023-04-07 01:09:38.569 -45.371065        40.35
2023-04-07 01:09:38.783 -45.724272        40.35
2023-04-07 01:09:38.992 -45.791549        40.35
2023-04-07 01:09:39.200 -45.757911        40.35
2023-04-07 01:09:39.409 -46.077479        40.35
2023-04-07 01:09:39.616 -45.926104        40.35
2023-04-07 01:09:39.825 -46.027021        40.35
2023-04-07 01:09:40.033 -45.976563        40.35
2023-04-07 01:09:40.240 -46.127937        40.35
2023-04-07 01:09:40.450 -46.161576        40.35
2023-04-07 01:09:40.657 -46.161576        40.35
2023-04-07 01:09:40.866 -46.027021        40.35
2023-04-07 01:09:41.082 -46.127937        40.35
2023-04-07 01:09:41.298 -46.195215        40.35
2023-04-07 01:09:41.506 -46.228853        40.35
2023-04-07 01:09:41.670 -46.111118        40.35
2023-04-07 01:09:41.874 -46.010201        40.35
2023-04-07 01:09:42.082 -46.010201        40.35
2023-04-07 01:09:42.291 -45.825188        40.35
2023-04-07 01:09:42.499 -45.858827        40.35
2023-04-07 01:09:42.706 -46.127937        40.35
2023-04-07 01:09:42.914 -45.959743        40.35
2023-04-07 01:09:43.124 -46.195215        40.35
2023-04-07 01:09:43.331 -45.724272        40.35
2023-04-07 01:09:43.540 -45.808369        40.35
2023-04-07 01:09:43.747 -45.892466        40.35
2023-04-07 01:09:43.956 -46.043840        40.35
2023-04-07 01:09:44.164 -45.825188        40.35
2023-04-07 01:09:44.372 -45.825188        40.35
2023-04-07 01:09:44.580 -45.707452        40.35
2023-04-07 01:09:44.788 -45.842008        40.35
2023-04-07 01:09:45.007 -46.060660        40.38
2023-04-07 01:09:45.221 -45.724272        40.35
2023-04-07 01:09:45.390 -45.892466        40.38
2023-04-07 01:09:45.589 -45.741091        40.38
2023-04-07 01:09:45.797 -46.043840        40.38
2023-04-07 01:09:46.006 -46.127937        40.35
2023-04-07 01:09:46.213 -45.942924        40.35
2023-04-07 01:09:46.421 -46.262492        40.35
2023-04-07 01:09:46.630 -46.195215        40.35
2023-04-07 01:09:46.838 -46.060660        40.35
2023-04-07 01:09:47.046 -46.262492        40.35
2023-04-07 01:09:47.252 -46.447505        40.35
2023-04-07 01:09:47.462 -45.926104        40.35
2023-04-07 01:09:47.671 -45.976563        40.38
2023-04-07 01:09:47.879 -46.363409        40.38
2023-04-07 01:09:48.087 -46.329770        40.35
2023-04-07 01:09:48.295 -46.111118        40.35
2023-04-07 01:09:48.503 -46.245673        40.35
2023-04-07 01:09:48.712 -46.363409        40.35
2023-04-07 01:09:48.933 -46.144757        40.35
2023-04-07 01:09:49.142 -46.228853        40.35
2023-04-07 01:09:49.312 -46.262492        40.35
2023-04-07 01:09:49.513 -46.161576        40.35
2023-04-07 01:09:49.721 -46.397047        40.35
2023-04-07 01:09:49.945 -46.548422        40.35
2023-04-07 01:09:50.153 -46.430686        40.35
2023-04-07 01:09:50.361 -46.565241        40.35
2023-04-07 01:09:50.554 -46.497964        40.38
2023-04-07 01:09:50.762 -46.430686        40.38
2023-04-07 01:09:50.970 -46.632519        40.35
2023-04-07 01:09:51.174 -46.548422        40.35
2023-04-07 01:09:51.386 -46.598880        40.35
2023-04-07 01:09:51.595 -46.598880        40.35
2023-04-07 01:09:51.802 -46.531602        40.35
2023-04-07 01:09:52.018 -46.716616        40.35
2023-04-07 01:09:52.219 -46.918448        40.35
2023-04-07 01:09:52.428 -46.750254        40.38
2023-04-07 01:09:52.639 -47.019365        40.38
2023-04-07 01:09:52.857 -46.985726        40.38
2023-04-07 01:09:53.068 -47.204378        40.38
2023-04-07 01:09:53.234 -46.985726        40.38
2023-04-07 01:09:53.436 -47.372572        40.38
2023-04-07 01:09:53.644 -47.355752        40.38
2023-04-07 01:09:53.852 -47.204378        40.38
2023-04-07 01:09:54.061 -47.288475        40.38
2023-04-07 01:09:54.269 -47.523946        40.38
2023-04-07 01:09:54.478 -47.456669        40.38
2023-04-07 01:09:54.685 -47.540766        40.38
2023-04-07 01:09:54.894 -47.658501        40.38
2023-04-07 01:09:55.102 -47.624863        40.38
2023-04-07 01:09:55.309 -47.523946        40.38
2023-04-07 01:09:55.519 -47.557585        40.38
2023-04-07 01:09:55.725 -47.641682        40.38
2023-04-07 01:09:55.932 -47.439849        40.38
2023-04-07 01:09:56.143 -47.793056        40.38
2023-04-07 01:09:56.351 -47.809876        40.38
2023-04-07 01:09:56.563 -47.641682        40.38
2023-04-07 01:09:56.782 -47.473488        40.38
2023-04-07 01:09:56.990 -47.523946        40.38
2023-04-07 01:09:57.155 -47.574404        40.38
2023-04-07 01:09:57.360 -47.574404        40.38
2023-04-07 01:09:57.568 -47.490307        40.38
2023-04-07 01:09:57.775 -47.406211        40.38
2023-04-07 01:09:57.984 -47.069823        40.38
2023-04-07 01:09:58.192 -47.204378        40.38
2023-04-07 01:09:58.400 -47.137100        40.38
2023-04-07 01:09:58.609 -47.288475        40.38
2023-04-07 01:09:58.815 -47.507127        40.38
2023-04-07 01:09:59.025 -47.305294        40.38
2023-04-07 01:09:59.233 -47.288475        40.38
2023-04-07 01:09:59.441 -47.322114        40.38
2023-04-07 01:09:59.648 -47.355752        40.38
2023-04-07 01:09:59.858 -47.658501        40.38
2023-04-07 01:10:00.061 -47.406211        40.38
2023-04-07 01:10:00.274 -47.490307        40.38
2023-04-07 01:10:00.482 -47.406211        40.38
2023-04-07 01:10:00.704 -47.305294        40.38
2023-04-07 01:10:00.913 -47.473488        40.38
2023-04-07 01:10:01.075 -47.473488        40.38
2023-04-07 01:10:01.284 -47.540766        40.38
2023-04-07 01:10:01.506 -47.708959        40.38
2023-04-07 01:10:01.713 -47.809876        40.38
2023-04-07 01:10:01.908 -47.725779        40.38
2023-04-07 01:10:02.116 -47.675321        40.38
2023-04-07 01:10:02.324 -47.557585        40.38
2023-04-07 01:10:02.532 -47.725779        40.38
2023-04-07 01:10:02.736 -47.439849        40.38
2023-04-07 01:10:02.949 -47.725779        40.38
2023-04-07 01:10:03.156 -47.742598        40.38
2023-04-07 01:10:03.365 -47.624863        40.38
2023-04-07 01:10:03.573 -47.826695        40.38
2023-04-07 01:10:03.782 -47.574404        40.38
2023-04-07 01:10:03.989 -47.725779        40.38
2023-04-07 01:10:04.197 -47.793056        40.38
2023-04-07 01:10:04.410 -47.860334        40.38
2023-04-07 01:10:04.630 -47.658501        40.38
2023-04-07 01:10:04.796 -47.994889        40.38
2023-04-07 01:10:04.999 -47.591224        40.38
2023-04-07 01:10:05.205 -47.523946        40.38
2023-04-07 01:10:05.414 -47.809876        40.38
2023-04-07 01:10:05.623 -47.994889        40.38
2023-04-07 01:10:05.831 -47.692140        40.38
2023-04-07 01:10:06.039 -47.927612        40.38
2023-04-07 01:10:06.248 -47.742598        40.38
2023-04-07 01:10:06.456 -47.658501        40.38
2023-04-07 01:10:06.658 -47.675321        40.38
2023-04-07 01:10:06.873 -47.708959        40.38
2023-04-07 01:10:07.080 -47.978070        40.38
2023-04-07 01:10:07.288 -47.708959        40.38
2023-04-07 01:10:07.495 -47.658501        40.38
2023-04-07 01:10:07.705 -47.809876        40.38
2023-04-07 01:10:07.913 -47.692140        40.38
2023-04-07 01:10:08.121 -47.708959        40.38
2023-04-07 01:10:08.340 -47.809876        40.38
2023-04-07 01:10:08.552 -47.809876        40.38
2023-04-07 01:10:08.718 -48.062167        40.38
2023-04-07 01:10:08.922 -47.759418        40.38
2023-04-07 01:10:09.130 -47.910792        40.38
2023-04-07 01:10:09.339 -47.826695        40.38
2023-04-07 01:10:09.547 -48.247180        40.38
2023-04-07 01:10:09.755 -47.809876        40.38
2023-04-07 01:10:09.963 -47.658501        40.38
2023-04-07 01:10:10.170 -47.708959        40.38
2023-04-07 01:10:10.379 -47.759418        40.38
2023-04-07 01:10:10.587 -47.927612        40.38
2023-04-07 01:10:10.796 -47.809876        40.38
2023-04-07 01:10:11.004 -48.062167        40.38
2023-04-07 01:10:11.212 -47.910792        40.38
2023-04-07 01:10:11.421 -47.978070        40.38
2023-04-07 01:10:11.628 -48.213541        40.38
2023-04-07 01:10:11.838 -47.893973        40.38
2023-04-07 01:10:12.050 -48.095805        40.38
2023-04-07 01:10:12.269 -48.062167        40.38
2023-04-07 01:10:12.477 -47.961250        40.38
2023-04-07 01:10:12.637 -48.129444        40.38
2023-04-07 01:10:12.845 -48.348096        40.38
2023-04-07 01:10:13.053 -48.432193        40.38
2023-04-07 01:10:13.261 -48.280819        40.38
2023-04-07 01:10:13.470 -47.877153        40.38
2023-04-07 01:10:13.678 -47.860334        40.38
2023-04-07 01:10:13.886 -48.179902        40.38
2023-04-07 01:10:14.094 -48.146264        40.38
2023-04-07 01:10:14.300 -48.516290        40.38
2023-04-07 01:10:14.509 -48.078986        40.38
2023-04-07 01:10:14.717 -48.062167        40.38
2023-04-07 01:10:14.927 -47.843515        40.38
2023-04-07 01:10:15.135 -47.994889        40.38
2023-04-07 01:10:15.351 -47.742598        40.38
2023-04-07 01:10:15.550 -47.624863        40.38
2023-04-07 01:10:15.759 -47.675321        40.38
2023-04-07 01:10:15.976 -47.776237        40.38
2023-04-07 01:10:16.192 -47.591224        40.38
2023-04-07 01:10:16.360 -47.759418        40.38
2023-04-07 01:10:16.559 -47.591224        40.38
2023-04-07 01:10:16.763 -48.045347        40.38
2023-04-07 01:10:16.976 -47.860334        40.38
2023-04-07 01:10:17.183 -47.793056        40.38
2023-04-07 01:10:17.393 -47.759418        40.38
2023-04-07 01:10:17.601 -47.776237        40.38
2023-04-07 01:10:17.809 -47.641682        40.38
2023-04-07 01:10:18.016 -47.860334        40.38
2023-04-07 01:10:18.226 -47.675321        40.38
2023-04-07 01:10:18.433 -47.574404        40.38
2023-04-07 01:10:18.642 -47.742598        40.38
2023-04-07 01:10:18.850 -47.574404        40.38
2023-04-07 01:10:19.058 -47.692140        40.38
2023-04-07 01:10:19.267 -47.221197        40.38
2023-04-07 01:10:19.474 -47.809876        40.38
2023-04-07 01:10:19.684 -47.608043        40.38
2023-04-07 01:10:19.903 -47.557585        40.38
2023-04-07 01:10:20.115 -47.456669        40.38
2023-04-07 01:10:20.282 -47.927612        40.38
2023-04-07 01:10:20.483 -47.742598        40.38
2023-04-07 01:10:20.692 -47.759418        40.38
2023-04-07 01:10:20.900 -47.591224        40.38
2023-04-07 01:10:21.107 -47.759418        40.38
2023-04-07 01:10:21.316 -48.011708        40.38
2023-04-07 01:10:21.525 -47.658501        40.38
2023-04-07 01:10:21.733 -48.095805        40.38
2023-04-07 01:10:21.941 -47.978070        40.38
2023-04-07 01:10:22.149 -48.062167        40.38
2023-04-07 01:10:22.357 -48.112625        40.38
2023-04-07 01:10:22.565 -48.011708        40.38
2023-04-07 01:10:22.774 -48.146264        40.38
2023-04-07 01:10:22.982 -47.910792        40.38
2023-04-07 01:10:23.190 -47.944431        40.38
2023-04-07 01:10:23.399 -48.112625        40.38
2023-04-07 01:10:23.612 -48.062167        40.38
2023-04-07 01:10:23.831 -48.163083        40.38
2023-04-07 01:10:24.038 -47.624863        40.38
2023-04-07 01:10:24.203 -48.314457        40.38
2023-04-07 01:10:24.406 -48.095805        40.38
2023-04-07 01:10:24.615 -48.078986        40.38
2023-04-07 01:10:24.824 -47.776237        40.38
2023-04-07 01:10:25.032 -47.927612        40.38
2023-04-07 01:10:25.240 -48.163083        40.38
2023-04-07 01:10:25.448 -48.247180        40.38
2023-04-07 01:10:25.657 -48.213541        40.35
2023-04-07 01:10:25.865 -48.179902        40.35
2023-04-07 01:10:26.074 -48.230360        40.35
2023-04-07 01:10:26.281 -48.297638        40.35
2023-04-07 01:10:26.489 -48.263999        40.35
2023-04-07 01:10:26.696 -47.994889        40.35
2023-04-07 01:10:26.906 -48.280819        40.35
2023-04-07 01:10:27.129 -48.028528        40.35
2023-04-07 01:10:27.337 -48.381735        40.35
2023-04-07 01:10:27.540 -48.297638        40.35
2023-04-07 01:10:27.754 -48.381735        40.35
2023-04-07 01:10:27.922 -48.583568        40.35
2023-04-07 01:10:28.122 -48.230360        40.35
2023-04-07 01:10:28.330 -48.482651        40.35
2023-04-07 01:10:28.538 -48.482651        40.35
2023-04-07 01:10:28.747 -48.768581        40.35
2023-04-07 01:10:28.955 -48.533109        40.35
2023-04-07 01:10:29.162 -48.852678        40.35
2023-04-07 01:10:29.372 -48.734942        40.35
2023-04-07 01:10:29.579 -48.886317        40.35
2023-04-07 01:10:29.788 -48.785400        40.35
2023-04-07 01:10:29.995 -48.802220        40.35
2023-04-07 01:10:30.204 -48.348096        40.35
2023-04-07 01:10:30.412 -48.516290        40.35
2023-04-07 01:10:30.619 -48.482651        40.35
2023-04-07 01:10:30.829 -48.600387        40.32
2023-04-07 01:10:31.037 -48.566748        40.35
2023-04-07 01:10:31.253 -48.566748        40.32
2023-04-07 01:10:31.470 -48.432193        40.32
2023-04-07 01:10:31.678 -48.398554        40.32
2023-04-07 01:10:31.843 -48.667665        40.32
2023-04-07 01:10:32.046 -48.751761        40.32
2023-04-07 01:10:32.254 -48.583568        40.32
2023-04-07 01:10:32.463 -48.768581        40.32
2023-04-07 01:10:32.671 -48.953594        40.32
2023-04-07 01:10:32.878 -48.919955        40.32
2023-04-07 01:10:33.087 -48.718123        40.32
2023-04-07 01:10:33.295 -48.650845        40.32
2023-04-07 01:10:33.503 -48.684484        40.32
2023-04-07 01:10:33.712 -48.549929        40.32
