data_ora;rad;temperatura;elevazione;;;;
2023-03-01 02:39:16.599;3514;40.32;45;;;;
2023-03-01 02:39:16.770;3503;40.32;45;;;;
2023-03-01 02:39:16.974;3499;40.32;45;;;;
2023-03-01 02:39:17.177;3486;40.32;45;;;;
2023-03-01 02:39:17.380;3501;40.32;45;;;;
2023-03-01 02:39:17.599;3501;40.32;45;;;;
2023-03-01 02:39:17.802;3514;40.32;45;;;;
2023-03-01 02:39:18.005;3510;40.32;45;;;;
2023-03-01 02:39:18.208;3491;40.32;45;;;;
2023-03-01 02:39:18.427;3514;40.32;45;;;;
2023-03-01 02:39:18.630;3508;40.32;45;;;;
2023-03-01 02:39:18.833;3518;40.32;45;;;;
2023-03-01 02:39:19.052;3513;40.32;45;;;;
2023-03-01 02:39:19.255;3513;40.32;45;;;;
2023-03-01 02:39:19.473;3521;40.32;45;;;;
2023-03-01 02:39:19.677;3531;40.35;45;;;;
2023-03-01 02:39:19.880;3523;40.35;45;;;;
2023-03-01 02:39:20.083;3511;40.35;45;;;;
2023-03-01 02:39:20.301;3512;40.35;45;;;;
2023-03-01 02:39:20.520;3521;40.35;45;;;;
2023-03-01 02:39:20.692;3528;40.35;45;;;;
2023-03-01 02:39:20.895;3569;40.35;45;;;;
2023-03-01 02:39:21.098;3556;40.35;45;;;;
2023-03-01 02:39:21.317;3570;40.35;45;;;;
2023-03-01 02:39:21.520;3587;40.35;45;;;;
2023-03-01 02:39:21.723;3578;40.35;45;;;;
2023-03-01 02:39:21.926;3563;40.35;45;;;;
2023-03-01 02:39:22.145;3561;40.35;45;;;;
2023-03-01 02:39:22.348;3534;40.35;45;;;;
2023-03-01 02:39:22.551;3540;40.35;45;;;;
2023-03-01 02:39:22.770;3525;40.35;45;;;;
2023-03-01 02:39:22.973;3505;40.35;45;;;;
2023-03-01 02:39:23.176;3502;40.35;45;;;;
2023-03-01 02:39:23.395;3492;40.35;45;;;;
2023-03-01 02:39:23.598;3509;40.35;45;;;;
2023-03-01 02:39:23.801;3517;40.35;45;;;;
2023-03-01 02:39:24.020;3552;40.35;45;;;;
2023-03-01 02:39:24.223;3584;40.35;45;;;;
2023-03-01 02:39:24.442;3607;40.35;45;;;;
2023-03-01 02:39:24.598;3647;40.35;45;;;;
2023-03-01 02:39:24.817;3655;40.38;45;;;;
2023-03-01 02:39:25.020;3664;40.38;45;;;;
2023-03-01 02:39:25.223;3672;40.38;45;;;;
2023-03-01 02:39:25.442;3642;40.38;45;;;;
2023-03-01 02:39:25.645;3624;40.38;45;;;;
2023-03-01 02:39:25.848;3613;40.38;45;;;;
2023-03-01 02:39:26.067;3584;40.38;45;;;;
2023-03-01 02:39:26.254;3572;40.38;45;;;;
2023-03-01 02:39:26.457;3551;40.38;45;;;;
2023-03-01 02:39:26.676;3524;40.38;45;;;;
2023-03-01 02:39:26.895;3516;40.38;45;;;;
2023-03-01 02:39:27.098;3529;40.38;45;;;;
2023-03-01 02:39:27.317;3529;40.38;45;;;;
2023-03-01 02:39:27.520;3521;40.38;45;;;;
2023-03-01 02:39:27.739;3502;40.38;45;;;;
2023-03-01 02:39:27.942;3510;40.38;45;;;;
2023-03-01 02:39:28.145;3503;40.38;45;;;;
2023-03-01 02:39:28.348;3515;40.38;45;;;;
2023-03-01 02:39:28.535;3494;40.38;45;;;;
2023-03-01 02:39:28.739;3503;40.38;45;;;;
2023-03-01 02:39:28.942;3481;40.38;45;;;;
2023-03-01 02:39:29.160;3490;40.38;45;;;;
2023-03-01 02:39:29.363;3499;40.38;45;;;;
2023-03-01 02:39:29.567;3479;40.38;45;;;;
2023-03-01 02:39:29.785;3506;40.38;45;;;;
2023-03-01 02:39:29.973;3492;40.38;45;;;;
2023-03-01 02:39:30.176;3504;40.38;45;;;;
2023-03-01 02:39:30.379;3507;40.38;45;;;;
2023-03-01 02:39:30.613;3504;40.38;45;;;;
2023-03-01 02:39:30.817;3510;40.38;45;;;;
2023-03-01 02:39:31.020;3498;40.38;45;;;;
2023-03-01 02:39:31.238;3483;40.38;45;;;;
2023-03-01 02:39:31.442;3491;40.38;45;;;;
2023-03-01 02:39:31.645;3470;40.38;45;;;;
2023-03-01 02:39:31.863;3487;40.38;45;;;;
2023-03-01 02:39:32.067;3505;40.38;45;;;;
2023-03-01 02:39:32.270;3491;40.38;45;;;;
2023-03-01 02:39:32.488;3510;40.38;45;;;;
2023-03-01 02:39:32.660;3511;40.38;45;;;;
2023-03-01 02:39:32.879;3508;40.38;45;;;;
2023-03-01 02:39:33.082;3519;40.38;45;;;;
2023-03-01 02:39:33.285;3521;40.38;45;;;;
2023-03-01 02:39:33.488;3537;40.38;45;;;;
2023-03-01 02:39:33.691;3529;40.38;45;;;;
2023-03-01 02:39:33.894;3524;40.38;45;;;;
2023-03-01 02:39:34.098;3506;40.38;45;;;;
2023-03-01 02:39:34.316;3510;40.38;45;;;;
2023-03-01 02:39:34.519;3506;40.38;45;;;;
2023-03-01 02:39:34.723;3499;40.38;45;;;;
2023-03-01 02:39:34.941;3479;40.38;45;;;;
2023-03-01 02:39:35.160;3501;40.38;45;;;;
2023-03-01 02:39:35.363;3502;40.38;45;;;;
2023-03-01 02:39:35.582;3503;40.38;45;;;;
2023-03-01 02:39:35.785;3467;40.38;45;;;;
2023-03-01 02:39:35.988;3479;40.38;45;;;;
2023-03-01 02:39:36.191;3481;40.38;45;;;;
2023-03-01 02:39:36.410;3465;40.38;45;;;;
2023-03-01 02:39:36.582;3478;40.38;45;;;;
2023-03-01 02:39:36.785;3470;40.38;45;;;;
2023-03-01 02:39:37.004;3465;40.38;45;;;;
2023-03-01 02:39:37.207;3455;40.38;45;;;;
2023-03-01 02:39:37.410;3455;40.38;45;;;;
2023-03-01 02:39:37.613;3458;40.38;45;;;;
2023-03-01 02:39:37.816;3476;40.38;45;;;;
2023-03-01 02:39:38.035;3460;40.35;45;;;;
2023-03-01 02:39:38.238;3448;40.35;45;;;;
2023-03-01 02:39:38.441;3464;40.35;45;;;;
2023-03-01 02:39:38.644;3456;40.35;45;;;;
2023-03-01 02:39:38.863;3461;40.35;45;;;;
2023-03-01 02:39:39.066;3462;40.35;45;;;;
2023-03-01 02:39:39.285;3453;40.35;45;;;;
2023-03-01 02:39:39.504;3459;40.35;45;;;;
2023-03-01 02:39:39.707;3452;40.35;45;;;;
2023-03-01 02:39:39.910;3460;40.38;45;;;;
2023-03-01 02:39:40.129;3458;40.35;45;;;;
2023-03-01 02:39:40.332;3449;40.35;45;;;;
2023-03-01 02:39:40.504;3463;40.35;45;;;;
2023-03-01 02:39:40.722;3457;40.35;45;;;;
2023-03-01 02:39:40.925;3469;40.35;45;;;;
2023-03-01 02:39:41.128;3476;40.35;45;;;;
2023-03-01 02:39:41.332;3492;40.35;45;;;;
2023-03-01 02:39:41.535;3495;40.35;45;;;;
2023-03-01 02:39:41.738;3473;40.35;45;;;;
2023-03-01 02:39:41.941;3476;40.35;45;;;;
2023-03-01 02:39:42.160;3483;40.35;45;;;;
2023-03-01 02:39:42.363;3467;40.35;45;;;;
2023-03-01 02:39:42.566;3475;40.35;45;;;;
2023-03-01 02:39:42.785;3488;40.35;45;;;;
2023-03-01 02:39:42.988;3490;40.35;45;;;;
2023-03-01 02:39:43.191;3480;40.35;45;;;;
2023-03-01 02:39:43.410;3495;40.35;45;;;;
2023-03-01 02:39:43.628;3500;40.35;45;;;;
2023-03-01 02:39:43.832;3515;40.35;45;;;;
2023-03-01 02:39:44.050;3505;40.35;45;;;;
2023-03-01 02:39:44.253;3501;40.35;45;;;;
2023-03-01 02:39:44.425;3504;40.35;45;;;;
2023-03-01 02:39:44.644;3522;40.35;45;;;;
2023-03-01 02:39:44.847;3511;40.35;45;;;;
2023-03-01 02:39:45.050;3517;40.35;45;;;;
2023-03-01 02:39:45.253;3509;40.35;45;;;;
2023-03-01 02:39:45.456;3501;40.35;45;;;;
2023-03-01 02:39:45.659;3506;40.35;45;;;;
2023-03-01 02:39:45.878;3480;40.35;45;;;;
2023-03-01 02:39:46.081;3497;40.35;45;;;;
2023-03-01 02:39:46.284;3487;40.32;45;;;;
2023-03-01 02:39:46.503;3488;40.32;45;;;;
2023-03-01 02:39:46.706;3493;40.32;45;;;;
2023-03-01 02:39:46.909;3495;40.32;45;;;;
2023-03-01 02:39:47.113;3507;40.32;45;;;;
2023-03-01 02:39:47.331;3494;40.32;45;;;;
2023-03-01 02:39:47.550;3516;40.32;45;;;;
2023-03-01 02:39:47.753;3501;40.32;45;;;;
2023-03-01 02:39:47.972;3495;40.32;45;;;;
2023-03-01 02:39:48.175;3481;40.32;45;;;;
2023-03-01 02:39:48.347;3493;40.32;45;;;;
2023-03-01 02:39:48.566;3491;40.32;45;;;;
2023-03-01 02:39:48.769;3479;40.32;45;;;;
2023-03-01 02:39:48.972;3484;40.32;45;;;;
2023-03-01 02:39:49.175;3477;40.32;45;;;;
2023-03-01 02:39:49.378;3490;40.32;45;;;;
2023-03-01 02:39:49.581;3487;40.32;45;;;;
2023-03-01 02:39:49.800;3468;40.29;45;;;;
2023-03-01 02:39:50.003;3460;40.29;45;;;;
2023-03-01 02:39:50.206;3460;40.29;45;;;;
2023-03-01 02:39:50.425;3479;40.29;45;;;;
2023-03-01 02:39:50.628;3470;40.29;45;;;;
2023-03-01 02:39:50.831;3470;40.29;45;;;;
2023-03-01 02:39:51.050;3456;40.29;45;;;;
2023-03-01 02:39:51.253;3477;40.29;45;;;;
2023-03-01 02:39:51.472;3456;40.29;45;;;;
2023-03-01 02:39:51.690;3486;40.29;45;;;;
2023-03-01 02:39:51.894;3466;40.29;45;;;;
2023-03-01 02:39:52.097;3482;40.29;45;;;;
2023-03-01 02:39:52.315;3466;40.29;45;;;;
2023-03-01 02:39:52.487;3479;40.29;45;;;;
2023-03-01 02:39:52.690;3474;40.29;45;;;;
2023-03-01 02:39:52.878;3471;40.29;45;;;;
2023-03-01 02:39:53.112;3471;40.29;45;;;;
2023-03-01 02:39:53.300;3488;40.29;45;;;;
2023-03-01 02:39:53.503;3471;40.29;45;;;;
2023-03-01 02:39:53.722;3476;40.29;45;;;;
2023-03-01 02:39:53.925;3463;40.29;45;;;;
2023-03-01 02:39:54.128;3471;40.29;45;;;;
2023-03-01 02:39:54.347;3471;40.29;45;;;;
2023-03-01 02:39:54.550;3471;40.26;45;;;;
2023-03-01 02:39:54.753;3461;40.26;45;;;;
2023-03-01 02:39:54.971;3466;40.26;45;;;;
2023-03-01 02:39:55.175;3477;40.26;45;;;;
2023-03-01 02:39:55.393;3461;40.26;45;;;;
2023-03-01 02:39:55.596;3468;40.26;45;;;;
2023-03-01 02:39:55.800;3459;40.26;45;;;;
2023-03-01 02:39:56.034;3446;40.26;45;;;;
2023-03-01 02:39:56.237;3450;40.26;45;;;;
2023-03-01 02:39:56.409;3460;40.26;45;;;;
2023-03-01 02:39:56.596;3460;40.26;45;;;;
2023-03-01 02:39:56.815;3449;40.26;45;;;;
2023-03-01 02:39:57.018;3454;40.22;45;;;;
2023-03-01 02:39:57.221;3468;40.22;45;;;;
2023-03-01 02:39:57.440;3447;40.22;45;;;;
2023-03-01 02:39:57.643;3453;40.22;45;;;;
2023-03-01 02:39:57.846;3447;40.22;45;;;;
2023-03-01 02:39:58.049;3460;40.22;45;;;;
2023-03-01 02:39:58.268;3442;40.22;45;;;;
2023-03-01 02:39:58.471;3443;40.22;45;;;;
2023-03-01 02:39:58.674;3445;40.22;45;;;;
2023-03-01 02:39:58.893;3456;40.22;45;;;;
