data;ora;rad;T;elevazione;;;media;dev std;
19/01/2023;02:33:18.040;3755;40.22;20;;;;;
19/01/2023;02:33:18.249;3787;40.22;20;;;;;
19/01/2023;02:33:18.457;3768;40.22;20;;;;;
19/01/2023;02:33:18.665;3772;40.22;20;;;;;
19/01/2023;02:33:18.873;3758;40.22;20;;;;;
19/01/2023;02:33:19.066;3732;40.22;20;;;;;
19/01/2023;02:33:19.273;3727;40.22;20;;;;;
19/01/2023;02:33:19.480;3725;40.22;20;;;;;
19/01/2023;02:33:19.690;3713;40.22;20;;;;;
19/01/2023;02:33:19.898;3705;40.22;20;;;;;
19/01/2023;02:33:20.105;3689;40.22;20;;;;;
19/01/2023;02:33:20.315;3693;40.22;20;;;;;
19/01/2023;02:33:20.522;3676;40.22;20;;;;;
19/01/2023;02:33:20.736;3677;40.22;20;;;;;
19/01/2023;02:33:20.952;3668;40.22;20;;;;;
19/01/2023;02:33:21.163;3667;40.22;20;;;;;
19/01/2023;02:33:21.370;3656;40.22;20;;;;;
19/01/2023;02:33:21.579;3648;40.22;20;;;;;
19/01/2023;02:33:21.786;3654;40.26;20;;;;;
19/01/2023;02:33:21.994;3665;40.22;20;;;;;
19/01/2023;02:33:22.170;3633;40.22;20;;;;;
19/01/2023;02:33:22.380;3629;40.22;20;;;;;
19/01/2023;02:33:22.588;3618;40.22;20;;;;;
19/01/2023;02:33:22.788;3620;40.26;20;;;;;
19/01/2023;02:33:22.988;3623;40.26;20;;;;;
19/01/2023;02:33:23.197;3617;40.26;20;;;;;
19/01/2023;02:33:23.403;3620;40.26;20;;;;;
19/01/2023;02:33:23.611;3599;40.26;20;;;;;
19/01/2023;02:33:23.821;3618;40.26;20;;;;;
19/01/2023;02:33:24.028;3611;40.26;20;;;;;
19/01/2023;02:33:24.236;3620;40.26;20;;;;;
19/01/2023;02:33:24.444;3614;40.26;20;;;;;
19/01/2023;02:33:24.652;3603;40.26;20;;;;;
19/01/2023;02:33:24.861;3613;40.26;20;;;;;
19/01/2023;02:33:25.079;3617;40.26;20;;;;;
19/01/2023;02:33:25.293;3625;40.26;20;;;;;
19/01/2023;02:33:25.500;3643;40.26;20;;;;;
19/01/2023;02:33:25.710;3655;40.26;20;;;;;
19/01/2023;02:33:25.917;3602;40.29;20;;;;;
19/01/2023;02:33:26.093;3616;40.29;20;;;;;
19/01/2023;02:33:26.300;3639;40.29;20;;;;;
19/01/2023;02:33:26.509;3636;40.29;20;;;;;
19/01/2023;02:33:26.708;3612;40.29;20;;;;;
19/01/2023;02:33:26.924;3624;40.29;20;;;;;
19/01/2023;02:33:27.133;3626;40.29;20;;;;;
19/01/2023;02:33:27.327;3624;40.29;20;;;;;
19/01/2023;02:33:27.533;3645;40.29;20;;;;;
19/01/2023;02:33:27.742;3646;40.29;20;;;;;
19/01/2023;02:33:27.950;3635;40.29;20;;;;;
19/01/2023;02:33:28.159;3621;40.29;20;;;;;
19/01/2023;02:33:28.365;3621;40.29;20;;;;;
19/01/2023;02:33:28.574;3617;40.29;20;;;;;
19/01/2023;02:33:28.783;3628;40.29;20;;;;;
19/01/2023;02:33:28.991;3641;40.29;20;;;;;
19/01/2023;02:33:29.205;3651;40.29;20;;;;;
19/01/2023;02:33:29.422;3631;40.29;20;;;;;
19/01/2023;02:33:29.631;3645;40.29;20;;;;;
19/01/2023;02:33:29.840;3637;40.32;20;;;;;
19/01/2023;02:33:30.047;3661;40.32;20;;;;;
19/01/2023;02:33:30.223;3650;40.32;20;;;;;
19/01/2023;02:33:30.430;3635;40.32;20;;;;;
19/01/2023;02:33:30.630;3632;40.32;20;;;;;
19/01/2023;02:33:30.833;3636;40.32;20;;;;;
19/01/2023;02:33:31.041;3630;40.32;20;;;;;
19/01/2023;02:33:31.248;3625;40.32;20;;;;;
19/01/2023;02:33:31.456;3640;40.32;20;;;;;
19/01/2023;02:33:31.664;3624;40.32;20;;;;;
19/01/2023;02:33:31.873;3629;40.32;20;;;;;
19/01/2023;02:33:32.082;3632;40.32;20;;;;;
19/01/2023;02:33:32.288;3649;40.32;20;;;;;
19/01/2023;02:33:32.496;3649;40.35;20;;;;;
19/01/2023;02:33:32.706;3661;40.35;20;;;;;
19/01/2023;02:33:32.913;3634;40.35;20;;;;;
19/01/2023;02:33:33.123;3637;40.35;20;;;;;
19/01/2023;02:33:33.329;3619;40.35;20;;;;;
19/01/2023;02:33:33.545;3631;40.35;20;;;;;
19/01/2023;02:33:33.762;3624;40.35;20;;;;;
19/01/2023;02:33:33.968;3642;40.35;20;;;;;
19/01/2023;02:33:34.178;3630;40.35;20;;;;;
19/01/2023;02:33:34.351;3613;40.35;20;;;;;
19/01/2023;02:33:34.550;3613;40.35;20;;;;;
19/01/2023;02:33:34.754;3600;40.35;20;;;;;
19/01/2023;02:33:34.963;3585;40.35;20;;;;;
19/01/2023;02:33:35.171;3598;40.35;20;;;;;
19/01/2023;02:33:35.379;3584;40.35;20;;;;;
19/01/2023;02:33:35.587;3591;40.35;20;;;;;
19/01/2023;02:33:35.794;3572;40.35;20;;;;;
19/01/2023;02:33:36.003;3582;40.35;20;;;;;
19/01/2023;02:33:36.210;3585;40.35;20;;;;;
19/01/2023;02:33:36.417;3581;40.35;20;;;;;
19/01/2023;02:33:36.627;3563;40.35;20;;;;;
19/01/2023;02:33:36.834;3574;40.35;20;;;;;
19/01/2023;02:33:37.044;3594;40.35;20;;;;;
19/01/2023;02:33:37.252;3596;40.38;20;;;;;
19/01/2023;02:33:37.459;3614;40.38;20;;;;;
19/01/2023;02:33:37.667;3590;40.38;20;;;;;
19/01/2023;02:33:37.887;3592;40.38;20;;;;;
19/01/2023;02:33:38.101;3600;40.35;20;;;;;
19/01/2023;02:33:38.268;3599;40.35;20;;;;;
19/01/2023;02:33:38.484;3581;40.35;20;;;;;
19/01/2023;02:33:38.692;3596;40.35;20;;;;;
19/01/2023;02:33:38.901;3608;40.38;20;;;;;
19/01/2023;02:33:39.093;3604;40.38;20;;;;;
19/01/2023;02:33:39.300;3598;40.38;20;;;;;
19/01/2023;02:33:39.510;3574;40.38;20;;;;;
19/01/2023;02:33:39.718;3581;40.38;20;;;;;
19/01/2023;02:33:39.924;3597;40.38;20;;;;;
19/01/2023;02:33:40.129;3586;40.38;20;;;;;
19/01/2023;02:33:40.342;3591;40.38;20;;;;;
19/01/2023;02:33:40.550;3592;40.38;20;;;;;
19/01/2023;02:33:40.759;3575;40.38;20;;;;;
19/01/2023;02:33:40.967;3566;40.38;20;;;;;
19/01/2023;02:33:41.175;3581;40.38;20;;;;;
19/01/2023;02:33:41.382;3583;40.38;20;;;;;
19/01/2023;02:33:41.590;3565;40.38;20;;;;;
19/01/2023;02:33:41.799;3581;40.38;20;;;;;
19/01/2023;02:33:42.017;3567;40.38;20;;;;;
19/01/2023;02:33:42.231;3573;40.38;20;;;;;
19/01/2023;02:33:42.391;3584;40.38;20;;;;;
19/01/2023;02:33:42.599;3583;40.38;20;;;;;
19/01/2023;02:33:42.806;3573;40.38;20;;;;;
19/01/2023;02:33:43.016;3593;40.38;20;;;;;
19/01/2023;02:33:43.224;3577;40.38;20;;;;;
19/01/2023;02:33:43.430;3588;40.38;20;;;;;
19/01/2023;02:33:43.639;3583;40.38;20;;;;;
19/01/2023;02:33:43.848;3576;40.38;20;;;;;
19/01/2023;02:33:44.052;3571;40.38;20;;;;;
19/01/2023;02:33:44.257;3570;40.38;20;;;;;
19/01/2023;02:33:44.472;3581;40.38;20;;;;;
19/01/2023;02:33:44.679;3594;40.38;20;;;;;
19/01/2023;02:33:44.888;3585;40.38;20;;;;;
19/01/2023;02:33:45.097;3571;40.38;20;;;;;
19/01/2023;02:33:45.306;3578;40.38;20;;;;;
19/01/2023;02:33:45.514;3563;40.38;20;;;;;
19/01/2023;02:33:45.720;3555;40.38;20;;;;;
19/01/2023;02:33:45.929;3558;40.38;20;;;;;
19/01/2023;02:33:46.144;3550;40.38;20;;;;;
19/01/2023;02:33:46.312;3572;40.38;20;;;;;
19/01/2023;02:33:46.522;3575;40.38;20;;;;;
19/01/2023;02:33:46.730;3584;40.38;20;;;;;
19/01/2023;02:33:46.938;3575;40.38;20;;;;;
19/01/2023;02:33:47.147;3554;40.38;20;;;;;
19/01/2023;02:33:47.355;3547;40.38;20;;;;;
19/01/2023;02:33:47.561;3555;40.38;20;;;;;
19/01/2023;02:33:47.771;3555;40.38;20;;;;;
19/01/2023;02:33:47.971;3555;40.38;20;;;;;
19/01/2023;02:33:48.171;3560;40.38;20;;;;;
19/01/2023;02:33:48.383;3546;40.38;20;;;;;
19/01/2023;02:33:48.601;3558;40.38;20;;;;;
19/01/2023;02:33:48.810;3555;40.38;20;;;;;
19/01/2023;02:33:49.019;3548;40.38;20;;;;;
19/01/2023;02:33:49.228;3537;40.38;20;;;;;
19/01/2023;02:33:49.435;3543;40.38;20;;;;;
19/01/2023;02:33:49.658;3551;40.41;20;;;;;
19/01/2023;02:33:49.851;3545;40.41;20;;;;;
19/01/2023;02:33:50.059;3557;40.41;20;;;;;
19/01/2023;02:33:50.274;3559;40.41;20;;;;;
19/01/2023;02:33:50.444;3552;40.41;20;;;;;
19/01/2023;02:33:50.652;3568;40.41;20;;;;;
19/01/2023;02:33:50.861;3564;40.41;20;;;;;
19/01/2023;02:33:51.067;3556;40.41;20;;;;;
19/01/2023;02:33:51.275;3551;40.38;20;;;;;
19/01/2023;02:33:51.484;3565;40.38;20;;;;;
19/01/2023;02:33:51.693;3588;40.38;20;;;;;
19/01/2023;02:33:51.893;3573;40.38;20;;;;;
19/01/2023;02:33:52.093;3600;40.38;20;;;;;
19/01/2023;02:33:52.300;3616;40.38;20;;;;;
19/01/2023;02:33:52.512;3585;40.41;20;;;;;
19/01/2023;02:33:52.727;3603;40.38;20;;;;;
19/01/2023;02:33:52.939;3594;40.38;20;;;;;
19/01/2023;02:33:53.149;3608;40.38;20;;;;;
19/01/2023;02:33:53.357;3633;40.38;20;;;;;
19/01/2023;02:33:53.565;3628;40.38;20;;;;;
19/01/2023;02:33:53.772;3638;40.38;20;;;;;
19/01/2023;02:33:53.980;3634;40.38;20;;;;;
19/01/2023;02:33:54.190;3628;40.38;20;;;;;
19/01/2023;02:33:54.398;3639;40.38;20;;;;;
19/01/2023;02:33:54.573;3625;40.38;20;;;;;
19/01/2023;02:33:54.782;3637;40.38;20;;;;;
19/01/2023;02:33:54.989;3630;40.38;20;;;;;
19/01/2023;02:33:55.198;3632;40.38;20;;;;;
19/01/2023;02:33:55.407;3637;40.38;20;;;;;
19/01/2023;02:33:55.614;3663;40.38;20;;;;;
19/01/2023;02:33:55.813;3661;40.38;20;;;;;
19/01/2023;02:33:56.015;3660;40.38;20;;;;;
19/01/2023;02:33:56.224;3653;40.38;20;;;;;
19/01/2023;02:33:56.432;3664;40.38;20;;;;;
19/01/2023;02:33:56.639;3637;40.38;20;;;;;
19/01/2023;02:33:56.857;3640;40.38;20;;;;;
19/01/2023;02:33:57.071;3630;40.38;20;;;;;
19/01/2023;02:33:57.279;3622;40.38;20;;;;;
19/01/2023;02:33:57.487;3611;40.38;20;;;;;
19/01/2023;02:33:57.694;3598;40.35;20;;;;;
19/01/2023;02:33:57.904;3597;40.35;20;;;;;
19/01/2023;02:33:58.112;3589;40.35;20;;;;;
19/01/2023;02:33:58.320;3593;40.35;20;;;;;
19/01/2023;02:33:58.498;3575;40.35;20;;;;;
19/01/2023;02:33:58.705;3572;40.35;20;;;;;
19/01/2023;02:33:58.912;3584;40.35;20;;;;;
19/01/2023;02:33:59.121;3595;40.35;20;;;;;
19/01/2023;02:33:59.329;3573;40.35;20;;;;;
19/01/2023;02:33:59.534;3593;40.35;20;;;;;
19/01/2023;02:33:59.733;3579;40.35;20;;;;;
19/01/2023;02:33:59.936;3603;40.35;20;;;;;
19/01/2023;02:34:00.146;3596;40.35;20;;;;;
19/01/2023;02:34:00.352;3600;40.35;20;;;;;
19/01/2023;02:34:00.561;3613;40.35;20;;;;;
19/01/2023;02:34:00.768;3602;40.32;20;;;;;
19/01/2023;02:34:00.983;3603;40.32;20;;;;;
19/01/2023;02:34:01.200;3585;40.32;20;;;;;
19/01/2023;02:34:01.408;3586;40.32;20;;;;;
19/01/2023;02:34:01.617;3603;40.32;20;;;;;
19/01/2023;02:34:01.825;3625;40.32;20;;;;;
19/01/2023;02:34:02.035;3634;40.32;20;;;;;
19/01/2023;02:34:02.241;3614;40.32;20;;;;;
19/01/2023;02:34:02.464;3632;40.32;20;;;;;
19/01/2023;02:34:02.626;3643;40.32;20;;;;;
19/01/2023;02:34:02.834;3665;40.32;20;;;;;
19/01/2023;02:34:03.043;3671;40.32;20;;;;;
19/01/2023;02:34:03.250;3653;40.32;20;;;;;
19/01/2023;02:34:03.454;3655;40.29;20;;;;;
19/01/2023;02:34:03.651;3654;40.29;20;;;;;
19/01/2023;02:34:03.858;3652;40.29;20;;;;;
19/01/2023;02:34:04.068;3634;40.29;20;;;;;
19/01/2023;02:34:04.275;3633;40.29;20;;;;;
19/01/2023;02:34:04.484;3614;40.29;20;;;;;
19/01/2023;02:34:04.693;3638;40.29;20;;;;;
19/01/2023;02:34:04.900;3613;40.29;20;;;;;
19/01/2023;02:34:05.108;3623;40.29;20;;;;;
19/01/2023;02:34:05.329;3605;40.29;20;;;;;
19/01/2023;02:34:05.541;3610;40.29;20;;;;;
19/01/2023;02:34:05.749;3604;40.29;20;;;;;
19/01/2023;02:34:05.957;3582;40.29;20;;;;;
19/01/2023;02:34:06.165;3592;40.29;20;;;;;
19/01/2023;02:34:06.372;3589;40.29;20;;;;;
19/01/2023;02:34:06.550;3603;40.29;20;;;;;
19/01/2023;02:34:06.757;3610;40.29;20;;;;;
19/01/2023;02:34:06.965;3607;40.29;20;;;;;
19/01/2023;02:34:07.173;3573;40.29;20;;;;;
19/01/2023;02:34:07.374;3589;40.29;20;;;;;
19/01/2023;02:34:07.574;3553;40.29;20;;;;;
19/01/2023;02:34:07.782;3583;40.29;20;;;;;
19/01/2023;02:34:07.990;3580;40.29;20;;;;;
19/01/2023;02:34:08.198;3571;40.29;20;;;;;
19/01/2023;02:34:08.406;3583;40.26;20;;;;;
19/01/2023;02:34:08.621;3584;40.26;20;;;;;
19/01/2023;02:34:08.821;3596;40.26;20;;;;;
19/01/2023;02:34:09.031;3610;40.26;20;;;;;
19/01/2023;02:34:09.239;3602;40.26;20;;;;;
19/01/2023;02:34:09.454;3578;40.26;20;;;;;
19/01/2023;02:34:09.671;3578;40.26;20;;;;;
19/01/2023;02:34:09.879;3569;40.26;20;;;;;
19/01/2023;02:34:10.088;3581;40.26;20;;;;;
19/01/2023;02:34:10.296;3598;40.26;20;;;;;
19/01/2023;02:34:10.503;3575;40.26;20;;;;;
19/01/2023;02:34:10.678;3566;40.26;20;;;;;
19/01/2023;02:34:10.888;3558;40.26;20;;;;;
19/01/2023;02:34:11.093;3569;40.26;20;;;;;
19/01/2023;02:34:11.292;3562;40.26;20;;;;;
19/01/2023;02:34:11.496;3544;40.22;20;;;;;
19/01/2023;02:34:11.705;3567;40.22;20;;;;;
19/01/2023;02:34:11.912;3562;40.22;20;;;;;
19/01/2023;02:34:12.119;3571;40.22;20;;;;;
19/01/2023;02:34:12.327;3567;40.22;20;;;;;
19/01/2023;02:34:12.536;3575;40.22;20;;;;;
19/01/2023;02:34:12.745;3566;40.22;20;;;;;
19/01/2023;02:34:12.952;3568;40.22;20;;;;;
19/01/2023;02:34:13.161;3571;40.22;20;;;;;
19/01/2023;02:34:13.369;3590;40.22;20;;;;;
19/01/2023;02:34:13.583;3582;40.22;20;;;;;
19/01/2023;02:34:13.799;3601;40.22;20;;;;;
19/01/2023;02:34:14.009;3592;40.22;20;;;;;
19/01/2023;02:34:14.216;3616;40.22;20;;;;;
19/01/2023;02:34:14.426;3610;40.22;20;;;;;
19/01/2023;02:34:14.601;3626;40.22;20;;;;;
19/01/2023;02:34:14.810;3654;40.22;20;;;;;
19/01/2023;02:34:15.013;3647;40.22;20;;;;;
19/01/2023;02:34:15.209;3646;40.22;20;;;;;
19/01/2023;02:34:15.417;3658;40.22;20;;;;;
19/01/2023;02:34:15.624;3634;40.22;20;;;;;
19/01/2023;02:34:15.833;3618;40.22;20;;;;;
19/01/2023;02:34:16.041;3624;40.22;20;;;;;
19/01/2023;02:34:16.250;3592;40.22;20;;;;;
19/01/2023;02:34:16.459;3611;40.22;20;;;;;
19/01/2023;02:34:16.666;3600;40.22;20;;;;;
19/01/2023;02:34:16.874;3608;40.22;20;;;;;
19/01/2023;02:34:17.083;3602;40.22;20;;;;;
19/01/2023;02:34:17.292;3598;40.22;20;;;;;
19/01/2023;02:34:17.499;3601;40.22;20;;;;;
19/01/2023;02:34:17.707;3583;40.22;20;;;;;
19/01/2023;02:34:17.924;3603;40.19;20;;;;;
19/01/2023;02:34:18.138;3591;40.19;20;;;;;
19/01/2023;02:34:18.347;3587;40.19;20;;;;;
19/01/2023;02:34:18.555;3577;40.19;20;;;;;
19/01/2023;02:34:18.732;3569;40.22;20;;;;;
19/01/2023;02:34:18.935;3585;40.19;20;;;;;
19/01/2023;02:34:19.131;3592;40.19;20;;;;;
19/01/2023;02:34:19.340;3567;40.19;20;;;;;
19/01/2023;02:34:19.548;3558;40.19;20;;;;;
19/01/2023;02:34:19.755;3573;40.19;20;;;;;
19/01/2023;02:34:19.965;3593;40.19;20;;;;;
19/01/2023;02:34:20.172;3606;40.19;20;;;;;
19/01/2023;02:34:20.379;3589;40.19;20;;;;;
19/01/2023;02:34:20.589;3572;40.22;20;;;;;
19/01/2023;02:34:20.798;3607;40.19;20;;;;;
19/01/2023;02:34:21.006;3592;40.22;20;;;;;
19/01/2023;02:34:21.212;3581;40.22;20;;;;;
19/01/2023;02:34:21.420;3580;40.22;20;;;;;
19/01/2023;02:34:21.630;3579;40.22;20;;;;;
19/01/2023;02:34:21.837;3579;40.22;20;;;;;
19/01/2023;02:34:22.045;3564;40.22;20;;;;;
19/01/2023;02:34:22.264;3576;40.22;20;;;;;
19/01/2023;02:34:22.493;3577;40.22;20;;;;;
19/01/2023;02:34:22.686;3573;40.22;20;;;;;
19/01/2023;02:34:22.855;3582;40.22;20;;;;;
19/01/2023;02:34:23.055;3585;40.22;20;;;;;
19/01/2023;02:34:23.261;3584;40.22;20;;;;;
19/01/2023;02:34:23.469;3582;40.22;20;;;;;
19/01/2023;02:34:23.677;3587;40.22;20;;;;;
19/01/2023;02:34:23.885;3585;40.22;20;;;;;
19/01/2023;02:34:24.093;3581;40.22;20;;;;;
19/01/2023;02:34:24.302;3603;40.22;20;;;;;
19/01/2023;02:34:24.510;3579;40.22;20;;;;;
19/01/2023;02:34:24.718;3576;40.22;20;;;;;
19/01/2023;02:34:24.926;3590;40.22;20;;;;;
19/01/2023;02:34:25.134;3600;40.22;20;;;;;
19/01/2023;02:34:25.343;3591;40.22;20;;;;;
19/01/2023;02:34:25.551;3588;40.22;20;;;;;
19/01/2023;02:34:25.758;3588;40.22;20;;;;;
19/01/2023;02:34:25.967;3639;40.22;20;;;;;
19/01/2023;02:34:26.174;3639;40.22;20;;;;;
19/01/2023;02:34:26.390;3620;40.22;20;;;;;
19/01/2023;02:34:26.606;3636;40.22;20;;;;;
19/01/2023;02:34:26.816;3640;40.26;20;;;;;
19/01/2023;02:34:26.975;3660;40.26;20;;;;;
19/01/2023;02:34:27.183;3663;40.26;20;;;;;
19/01/2023;02:34:27.392;3652;40.26;20;;;;;
19/01/2023;02:34:27.601;3683;40.26;20;;;;;
19/01/2023;02:34:27.808;3679;40.26;20;;;;;
19/01/2023;02:34:28.016;3676;40.26;20;;;;;
19/01/2023;02:34:28.225;3678;40.26;20;;;;;
19/01/2023;02:34:28.432;3674;40.26;20;;;;;
19/01/2023;02:34:28.636;3689;40.29;20;;;;;
19/01/2023;02:34:28.842;3670;40.26;20;;;;;
19/01/2023;02:34:29.058;3676;40.29;20;;;;;
19/01/2023;02:34:29.264;3678;40.29;20;;;;;
19/01/2023;02:34:29.474;3673;40.29;20;;;;;
19/01/2023;02:34:29.682;3675;40.29;20;;;;;
19/01/2023;02:34:29.890;3685;40.29;20;;;;;
19/01/2023;02:34:30.098;3672;40.29;20;;;;;
19/01/2023;02:34:30.306;3675;40.29;20;;;;;
19/01/2023;02:34:30.515;3649;40.29;20;;;;;
19/01/2023;02:34:30.731;3667;40.29;20;;;;;
19/01/2023;02:34:30.898;3656;40.29;20;;;;;
19/01/2023;02:34:31.107;3646;40.29;20;;;;;
19/01/2023;02:34:31.315;3655;40.29;20;;;;;
19/01/2023;02:34:31.523;3658;40.29;20;;;;;
19/01/2023;02:34:31.730;3651;40.29;20;;;;;
19/01/2023;02:34:31.939;3653;40.29;20;;;;;
19/01/2023;02:34:32.148;3666;40.32;20;;;;;
19/01/2023;02:34:32.354;3658;40.32;20;;;;;
19/01/2023;02:34:32.557;3687;40.32;20;;;;;
19/01/2023;02:34:32.755;3669;40.32;20;;;;;
19/01/2023;02:34:32.963;3677;40.32;20;;;;;
19/01/2023;02:34:33.183;3691;40.32;20;;;;;
19/01/2023;02:34:33.395;3691;40.32;20;;;;;
19/01/2023;02:34:33.603;3688;40.32;20;;;;;
19/01/2023;02:34:33.812;3694;40.32;20;;;;;
19/01/2023;02:34:34.020;3706;40.32;20;;;;;
19/01/2023;02:34:34.229;3719;40.32;20;;;;;
19/01/2023;02:34:34.437;3711;40.32;20;;;;;
19/01/2023;02:34:34.644;3729;40.32;20;;;;;
19/01/2023;02:34:34.853;3721;40.32;20;;;;;
19/01/2023;02:34:35.028;3740;40.32;20;;;;;
19/01/2023;02:34:35.237;3736;40.32;20;;;;;
19/01/2023;02:34:35.445;3739;40.32;20;;;;;
19/01/2023;02:34:35.653;3748;40.32;20;;;;;
19/01/2023;02:34:35.861;3731;40.35;20;;;;;
19/01/2023;02:34:36.068;3735;40.35;20;;;;;
19/01/2023;02:34:36.275;3730;40.35;20;;;;;
19/01/2023;02:34:36.476;3728;40.35;20;;;;;
19/01/2023;02:34:36.677;3732;40.35;20;;;;;
19/01/2023;02:34:36.885;3715;40.35;20;;;;;
19/01/2023;02:34:37.093;3714;40.35;20;;;;;
19/01/2023;02:34:37.308;3699;40.35;20;;;;;
19/01/2023;02:34:37.524;3699;40.35;20;;;;;
19/01/2023;02:34:37.733;3696;40.35;20;;;;;
19/01/2023;02:34:37.941;3683;40.35;20;;;;;
19/01/2023;02:34:38.151;3691;40.35;20;;;;;
19/01/2023;02:34:38.358;3690;40.38;20;;;;;
19/01/2023;02:34:38.566;3696;40.35;20;;;;;
19/01/2023;02:34:38.774;3674;40.35;20;;;;;
19/01/2023;02:34:38.983;3679;40.35;20;;;;;
19/01/2023;02:34:39.157;3692;40.38;20;;;;;
19/01/2023;02:34:39.367;3685;40.38;20;;;;;
19/01/2023;02:34:39.574;3700;40.38;20;;;;;
19/01/2023;02:34:39.781;3672;40.38;20;;;;;
19/01/2023;02:34:39.990;3666;40.38;20;;;;;
19/01/2023;02:34:40.198;3673;40.38;20;;;;;
19/01/2023;02:34:40.397;3658;40.38;20;;;;;
19/01/2023;02:34:40.599;3639;40.38;20;;;;;
19/01/2023;02:34:40.807;3651;40.38;20;;;;;
19/01/2023;02:34:41.016;3631;40.38;20;;;;;
19/01/2023;02:34:41.224;3642;40.38;20;;;;;
19/01/2023;02:34:41.431;3635;40.38;20;;;;;
19/01/2023;02:34:41.651;3657;40.38;20;;;;;
19/01/2023;02:34:41.863;3646;40.38;20;;;;;
19/01/2023;02:34:42.073;3657;40.38;20;;;;;
19/01/2023;02:34:42.280;3647;40.38;20;;;;;
19/01/2023;02:34:42.487;3666;40.38;20;;;;;
19/01/2023;02:34:42.697;3673;40.38;20;;;;;
19/01/2023;02:34:42.905;3677;40.41;20;;;;;
19/01/2023;02:34:43.081;3695;40.41;20;;;;;
19/01/2023;02:34:43.288;3672;40.41;20;;;;;
19/01/2023;02:34:43.498;3672;40.41;20;;;;;
19/01/2023;02:34:43.705;3683;40.41;20;;;;;
19/01/2023;02:34:43.914;3716;40.41;20;;;;;
19/01/2023;02:34:44.118;3679;40.41;20;;;;;
19/01/2023;02:34:44.318;3687;40.41;20;;;;;
19/01/2023;02:34:44.521;3686;40.41;20;;;;;
19/01/2023;02:34:44.729;3665;40.41;20;;;;;
19/01/2023;02:34:44.937;3684;40.41;20;;;;;
19/01/2023;02:34:45.147;3696;40.41;20;;;;;
19/01/2023;02:34:45.354;3690;40.41;20;;;;;
19/01/2023;02:34:45.562;3715;40.41;20;;;;;
19/01/2023;02:34:45.776;3734;40.41;20;;;;;
19/01/2023;02:34:45.993;3734;40.41;20;;;;;
19/01/2023;02:34:46.204;3737;40.41;20;;;;;
19/01/2023;02:34:46.410;3755;40.41;20;;;;;
19/01/2023;02:34:46.619;3753;40.41;20;;;;;
19/01/2023;02:34:46.828;3779;40.41;20;;;;;
19/01/2023;02:34:47.035;3783;40.41;20;;;;;
19/01/2023;02:34:47.211;3796;40.41;20;;;;;
19/01/2023;02:34:47.419;3808;40.41;20;;;;;
19/01/2023;02:34:47.627;3820;40.41;20;;;;;
19/01/2023;02:34:47.835;3838;40.41;20;;;;;
19/01/2023;02:34:48.038;3830;40.41;20;;;;;
19/01/2023;02:34:48.235;3822;40.41;20;;;;;
19/01/2023;02:34:48.442;3828;40.41;20;;;;;
19/01/2023;02:34:48.652;3824;40.41;20;;;;;
19/01/2023;02:34:48.859;3816;40.41;20;;;;;
19/01/2023;02:34:49.068;3791;40.41;20;;;;;
19/01/2023;02:34:49.277;3757;40.41;20;;;;;
19/01/2023;02:34:49.484;3760;40.41;20;;;;;
19/01/2023;02:34:49.693;3758;40.41;20;;;;;
19/01/2023;02:34:49.900;3780;40.41;20;;;;;
19/01/2023;02:34:50.118;3772;40.41;20;;;;;
19/01/2023;02:34:50.334;3744;40.41;20;;;;;
19/01/2023;02:34:50.542;3723;40.41;20;;;;;
19/01/2023;02:34:50.750;3715;40.41;20;;;;;
19/01/2023;02:34:50.957;3716;40.41;20;;;;;
19/01/2023;02:34:51.164;3711;40.41;20;;;;;
19/01/2023;02:34:51.341;3716;40.41;20;;;;;
19/01/2023;02:34:51.549;3724;40.41;20;;;;;
19/01/2023;02:34:51.757;3722;40.41;20;;;;;
19/01/2023;02:34:51.959;3757;40.41;20;;;;;
19/01/2023;02:34:52.159;3764;40.41;20;;;;;
19/01/2023;02:34:52.367;3793;40.41;20;;;;;
19/01/2023;02:34:52.575;3795;40.41;20;;;;;
19/01/2023;02:34:52.782;3824;40.41;20;;;;;
19/01/2023;02:34:52.991;3848;40.41;20;;;;;
19/01/2023;02:34:53.199;3856;40.41;20;;;;;
19/01/2023;02:34:53.407;3879;40.41;20;;;;;
19/01/2023;02:34:53.615;3907;40.41;20;;;;;
19/01/2023;02:34:53.822;3933;40.41;20;;;;;
19/01/2023;02:34:54.030;3950;40.41;20;;;;;
19/01/2023;02:34:54.244;3959;40.41;20;;;;;
19/01/2023;02:34:54.463;3987;40.41;20;;;;;
19/01/2023;02:34:54.672;3988;40.41;20;;;;;
19/01/2023;02:34:54.880;4030;40.41;20;;;;;
19/01/2023;02:34:55.087;4019;40.41;20;;;;;
19/01/2023;02:34:55.295;4022;40.41;20;;;;;
19/01/2023;02:34:55.472;4047;40.38;20;;;;;
19/01/2023;02:34:55.681;4064;40.41;20;;;;;
19/01/2023;02:34:55.881;4062;40.38;20;;;;;
19/01/2023;02:34:56.080;4084;40.38;20;;;;;
19/01/2023;02:34:56.289;4085;40.38;20;;;;;
19/01/2023;02:34:56.496;4081;40.38;20;;;;;
19/01/2023;02:34:56.705;4084;40.38;20;;;;;
19/01/2023;02:34:56.912;4078;40.38;20;;;;;
19/01/2023;02:34:57.121;4053;40.38;20;;;;;
