               data_ora        rad  temperatura elevazione
2023-03-27 01:45:39.346 -28.361766        40.35         50
2023-03-27 01:45:39.554 -28.664498        40.35         50
2023-03-27 01:45:39.761 -28.597224        40.35         50
2023-03-27 01:45:39.970 -27.722667        40.35         50
2023-03-27 01:45:40.178 -27.335843        40.35         50
2023-03-27 01:45:40.386 -27.134023        40.35         50
2023-03-27 01:45:40.605 -27.419936        40.35         50
2023-03-27 01:45:40.818 -27.302207        40.35         50
2023-03-27 01:45:41.027 -27.134023        40.35         50
2023-03-27 01:45:41.198 -27.453572        40.35         50
2023-03-27 01:45:41.398 -27.621756        40.35         50
2023-03-27 01:45:41.603 -27.049931        40.35         50
2023-03-27 01:45:41.812 -26.814473        40.38         50
2023-03-27 01:45:42.020 -27.167659        40.35         50
2023-03-27 01:45:42.227 -27.251751        40.38         50
2023-03-27 01:45:42.436 -27.840396        40.38         50
2023-03-27 01:45:42.644 -28.008580        40.38         50
2023-03-27 01:45:42.853 -27.941306        40.38         50
2023-03-27 01:45:43.062 -27.907669        40.38         50
2023-03-27 01:45:43.268 -27.874033        40.38         50
2023-03-27 01:45:43.477 -27.117204        40.38         50
2023-03-27 01:45:43.686 -26.949020        40.38         50
2023-03-27 01:45:43.893 -26.848110        40.38         50
2023-03-27 01:45:44.102 -27.218115        40.38         50
2023-03-27 01:45:44.309 -27.083567        40.38         50
2023-03-27 01:45:44.525 -26.478105        40.38         50
2023-03-27 01:45:44.742 -26.881746        40.38         50
2023-03-27 01:45:44.951 -27.016294        40.38         50
2023-03-27 01:45:45.118 -26.932202        40.38         50
2023-03-27 01:45:45.335 -26.276284        40.38         50
2023-03-27 01:45:45.543 -25.990371        40.38         50
2023-03-27 01:45:45.736 -27.117204        40.38         50
2023-03-27 01:45:45.944 -27.655393        40.38         50
2023-03-27 01:45:46.152 -27.470391        40.38         50
2023-03-27 01:45:46.360 -27.184478        40.38         50
2023-03-27 01:45:46.569 -27.016294        40.38         50
2023-03-27 01:45:46.777 -26.814473        40.38         50
2023-03-27 01:45:46.983 -26.141737        40.38         50
2023-03-27 01:45:47.193 -25.990371        40.38         50
2023-03-27 01:45:47.402 -25.670821        40.38         50
2023-03-27 01:45:47.609 -25.183087        40.38         50
2023-03-27 01:45:47.818 -25.300816        40.38         50
2023-03-27 01:45:48.026 -25.098995        40.38         50
2023-03-27 01:45:48.234 -26.024008        40.38         50
2023-03-27 01:45:48.443 -25.771732        40.38         50
2023-03-27 01:45:48.660 -25.519456        40.38         50
2023-03-27 01:45:48.875 -25.435363        40.38         50
2023-03-27 01:45:49.035 -25.283998        40.38         50
2023-03-27 01:45:49.243 -24.476714        40.38         50
2023-03-27 01:45:49.451 -24.577625        40.38         50
2023-03-27 01:45:49.660 -25.216724        40.38         50
2023-03-27 01:45:49.868 -25.031722        40.38         50
2023-03-27 01:45:50.076 -24.543988        40.38         50
2023-03-27 01:45:50.285 -24.443077        40.38         50
2023-03-27 01:45:50.492 -24.325349        40.38         50
2023-03-27 01:45:50.699 -23.871252        40.38         50
2023-03-27 01:45:50.904 -24.325349        40.38         50
2023-03-27 01:45:51.117 -23.736704        40.38         50
2023-03-27 01:45:51.325 -23.871252        40.38         50
2023-03-27 01:45:51.534 -23.719886        40.38         50
2023-03-27 01:45:51.742 -24.005799        40.38         50
2023-03-27 01:45:51.950 -23.703068        40.38         50
2023-03-27 01:45:52.156 -24.022617        40.38         50
2023-03-27 01:45:52.365 -24.073073        40.38         50
2023-03-27 01:45:52.582 -24.728990        40.38         50
2023-03-27 01:45:52.797 -24.543988        40.38         50
2023-03-27 01:45:52.959 -24.258075        40.38         50
2023-03-27 01:45:53.166 -23.349881        40.38         50
2023-03-27 01:45:53.375 -23.333063        40.38         50
2023-03-27 01:45:53.583 -22.744418        40.38         50
2023-03-27 01:45:53.792 -22.475324        40.38         50
2023-03-27 01:45:53.996 -23.047150        40.38         50
2023-03-27 01:45:54.202 -22.778055        40.38         50
2023-03-27 01:45:54.408 -22.475324        40.38         50
2023-03-27 01:45:54.622 -23.080786        40.38         50
2023-03-27 01:45:54.829 -22.996694        40.38         50
2023-03-27 01:45:55.039 -22.357595        40.38         50
2023-03-27 01:45:55.247 -21.802588        40.38         50
2023-03-27 01:45:55.454 -21.382127        40.38         50
2023-03-27 01:45:55.679 -21.213943        40.38         50
2023-03-27 01:45:55.887 -21.768951        40.38         50
2023-03-27 01:45:56.080 -22.256685        40.38         50
2023-03-27 01:45:56.286 -21.886680        40.38         50
2023-03-27 01:45:56.505 -21.146670        40.38         50
2023-03-27 01:45:56.720 -21.113033        40.38         50
2023-03-27 01:45:56.880 -20.675754        40.38         50
2023-03-27 01:45:57.089 -20.558025        40.38         50
2023-03-27 01:45:57.297 -21.348491        40.38         50
2023-03-27 01:45:57.505 -21.146670        40.38         50
2023-03-27 01:45:57.713 -20.389841        40.38         50
2023-03-27 01:45:57.922 -20.288931        40.38         50
2023-03-27 01:45:58.130 -20.103928        40.38         50
2023-03-27 01:45:58.337 -19.263008        40.38         50
2023-03-27 01:45:58.543 -19.498466        40.38         50
2023-03-27 01:45:58.746 -19.885289        40.38         50
2023-03-27 01:45:58.962 -20.911212        40.38         50
2023-03-27 01:45:59.171 -20.776665        40.38         50
2023-03-27 01:45:59.379 -21.163488        40.38         50
2023-03-27 01:45:59.587 -20.389841        40.38         50
2023-03-27 01:45:59.795 -20.877575        40.38         50
2023-03-27 01:46:00.003 -21.449401        40.38         50
2023-03-27 01:46:00.210 -21.079396        40.38         50
2023-03-27 01:46:00.424 -21.062578        40.38         50
2023-03-27 01:46:00.640 -20.541207        40.38         50
2023-03-27 01:46:00.804 -19.397555        40.38         50
2023-03-27 01:46:01.012 -18.825729        40.38         50
2023-03-27 01:46:01.219 -18.691182        40.38         50
2023-03-27 01:46:01.428 -19.296645        40.38         50
2023-03-27 01:46:01.637 -18.808911        40.38         50
2023-03-27 01:46:01.843 -17.833443        40.38         50
2023-03-27 01:46:02.069 -17.194344        40.38         50
2023-03-27 01:46:02.271 -17.328891        40.38         50
2023-03-27 01:46:02.468 -17.463439        40.38         50
2023-03-27 01:46:02.676 -17.076615        40.38         50
2023-03-27 01:46:02.884 -16.874794        40.38         50
2023-03-27 01:46:03.094 -16.790702        40.38         50
2023-03-27 01:46:03.302 -15.899327        40.38         50
2023-03-27 01:46:03.509 -15.966600        40.38         50
2023-03-27 01:46:03.719 -16.117966        40.38         50
2023-03-27 01:46:03.927 -15.916145        40.38         50
2023-03-27 01:46:04.135 -15.529322        40.38         50
2023-03-27 01:46:04.343 -15.361138        40.38         50
2023-03-27 01:46:04.561 -14.368852        40.38         50
2023-03-27 01:46:04.727 -14.789312        40.38         50
2023-03-27 01:46:04.934 -15.394774        40.38         50
2023-03-27 01:46:05.144 -16.672973        40.38         50
2023-03-27 01:46:05.352 -16.975705        40.38         50
2023-03-27 01:46:05.559 -16.908431        40.38         50
2023-03-27 01:46:05.768 -16.555245        40.38         50
2023-03-27 01:46:05.977 -15.579777        40.38         50
2023-03-27 01:46:06.185 -15.377956        40.38         50
2023-03-27 01:46:06.385 -13.881118        40.38         50
2023-03-27 01:46:06.586 -13.275655        40.38         50
2023-03-27 01:46:06.802 -12.922469        40.38         50
2023-03-27 01:46:07.018 -13.427021        40.38         50
2023-03-27 01:46:07.226 -14.436125        40.38         50
2023-03-27 01:46:07.435 -13.948391        40.38         50
2023-03-27 01:46:07.643 -13.998847        40.38         50
2023-03-27 01:46:07.850 -14.099757        40.38         50
2023-03-27 01:46:08.059 -14.217486        40.38         50
2023-03-27 01:46:08.267 -14.419307        40.38         50
2023-03-27 01:46:08.475 -14.722038        40.38         50
2023-03-27 01:46:08.695 -14.553854        40.38         50
2023-03-27 01:46:08.859 -14.082939        40.38         50
2023-03-27 01:46:09.067 -13.679297        40.38         50
2023-03-27 01:46:09.275 -13.107471        40.38         50
2023-03-27 01:46:09.482 -12.619737        40.38         50
2023-03-27 01:46:09.692 -12.182459        40.38         50
2023-03-27 01:46:09.900 -11.156536        40.38         50
2023-03-27 01:46:10.104 -10.719257        40.38         50
2023-03-27 01:46:10.306 -10.382889        40.38         50
2023-03-27 01:46:10.508 -10.786531        40.38         50
2023-03-27 01:46:10.716 -10.567892        40.38         50
2023-03-27 01:46:10.934 -10.382889        40.38         50
2023-03-27 01:46:11.148 -11.846091        40.38         50
2023-03-27 01:46:11.356 -12.115185        40.38         50
2023-03-27 01:46:11.565 -12.384280        40.38         50
2023-03-27 01:46:11.772 -12.653374        40.38         50
2023-03-27 01:46:11.981 -11.593814        40.38         50
2023-03-27 01:46:12.190 -11.223809        40.38         50
2023-03-27 01:46:12.398 -11.206991        40.38         50
2023-03-27 01:46:12.605 -11.089262        40.38         50
2023-03-27 01:46:12.782 -11.089262        40.38         50
2023-03-27 01:46:13.006 -10.685620        40.38         50
2023-03-27 01:46:13.214 -10.719257        40.38         50
2023-03-27 01:46:13.407 -10.618347        40.38         50
2023-03-27 01:46:13.613 -10.752894        40.38         50
2023-03-27 01:46:13.823 -10.853805        40.38         50
2023-03-27 01:46:14.028 -10.517436        40.38         50
2023-03-27 01:46:14.227 -10.500618        40.38         50
2023-03-27 01:46:14.431 -10.298797        40.38         50
2023-03-27 01:46:14.641 -10.281979        40.38         50
2023-03-27 01:46:14.848 -10.181068        40.38         50
2023-03-27 01:46:15.062  -9.710153        40.38         50
2023-03-27 01:46:15.281  -9.188782        40.38         50
2023-03-27 01:46:15.487  -8.818777        40.38         50
2023-03-27 01:46:15.696  -8.230133        40.38         50
2023-03-27 01:46:15.905  -7.776036        40.38         50
2023-03-27 01:46:16.114  -8.364680        40.35         50
2023-03-27 01:46:16.322  -7.456486        40.35         50
2023-03-27 01:46:16.528  -7.187392        40.35         50
2023-03-27 01:46:16.738  -7.271484        40.35         50
2023-03-27 01:46:16.921  -6.766932        40.35         50
2023-03-27 01:46:17.122  -6.111014        40.35         50
2023-03-27 01:46:17.330  -5.858738        40.35         50
2023-03-27 01:46:17.539  -5.791464        40.35         50
2023-03-27 01:46:17.746  -5.471914        40.35         50
2023-03-27 01:46:17.947  -5.572825        40.35         50
2023-03-27 01:46:18.147  -5.606461        40.35         50
2023-03-27 01:46:18.355  -6.346471        40.35         50
2023-03-27 01:46:18.564  -5.505551        40.35         50
2023-03-27 01:46:18.772  -5.219638        40.35         50
2023-03-27 01:46:18.989  -4.883270        40.35         50
2023-03-27 01:46:19.192  -4.664631        40.35         50
2023-03-27 01:46:19.409  -4.832815        40.35         50
2023-03-27 01:46:19.620  -5.556006        40.35         50
2023-03-27 01:46:19.827  -5.152365        40.35         50
2023-03-27 01:46:20.037  -4.479628        40.35         50
2023-03-27 01:46:20.245  -4.715086        40.35         50
2023-03-27 01:46:20.454  -4.479628        40.35         50
2023-03-27 01:46:20.662  -4.160078        40.35         50
2023-03-27 01:46:20.838  -4.092805        40.35         50
2023-03-27 01:46:21.046  -4.143260        40.35         50
2023-03-27 01:46:21.254  -4.294626        40.35         50
2023-03-27 01:46:21.462  -4.378718        40.35         50
2023-03-27 01:46:21.669  -3.554616        40.35         50
2023-03-27 01:46:21.868  -3.487342        40.35         50
2023-03-27 01:46:22.070  -4.361899        40.35         50
2023-03-27 01:46:22.278  -4.883270        40.35         50
2023-03-27 01:46:22.487  -5.539188        40.35         50
2023-03-27 01:46:22.696  -5.841919        40.35         50
2023-03-27 01:46:22.902  -5.556006        40.35         50
2023-03-27 01:46:23.113  -5.202820        40.35         50
2023-03-27 01:46:23.320  -5.404641        40.35         50
2023-03-27 01:46:23.544  -5.404641        40.35         50
2023-03-27 01:46:23.753  -5.034636        40.35         50
2023-03-27 01:46:23.961  -4.900088        40.35         50
2023-03-27 01:46:24.169  -5.404641        40.35         50
2023-03-27 01:46:24.375  -5.640098        40.35         50
2023-03-27 01:46:24.584  -5.976466        40.35         50
2023-03-27 01:46:24.761  -5.909193        40.35         50
2023-03-27 01:46:24.969  -6.211924        40.35         50
2023-03-27 01:46:25.178  -6.800568        40.35         50
2023-03-27 01:46:25.386  -6.733295        40.35         50
2023-03-27 01:46:25.587  -7.221029        40.35         50
2023-03-27 01:46:25.786  -6.766932        40.35         50
2023-03-27 01:46:25.994  -6.682840        40.35         50
2023-03-27 01:46:26.202  -6.750113        40.35         50
2023-03-27 01:46:26.411  -7.153755        40.35         50
2023-03-27 01:46:26.619  -7.742399        40.35         50
2023-03-27 01:46:26.827  -7.759218        40.35         50
2023-03-27 01:46:27.035  -7.843310        40.35         50
2023-03-27 01:46:27.242  -7.675126        40.35         50
2023-03-27 01:46:27.452  -7.759218        40.35         50
2023-03-27 01:46:27.671  -8.213315        40.35         50
2023-03-27 01:46:27.883  -7.473305        40.35         50
2023-03-27 01:46:28.092  -7.439668        40.35         50
2023-03-27 01:46:28.300  -8.078767        40.35         50
2023-03-27 01:46:28.509  -8.061949        40.35         50
2023-03-27 01:46:28.716  -7.910583        40.35         50
2023-03-27 01:46:28.893  -6.884660        40.35         50
2023-03-27 01:46:29.102  -6.800568        40.35         50
2023-03-27 01:46:29.309  -7.019208        40.35         50
2023-03-27 01:46:29.508  -8.263770        40.35         50
2023-03-27 01:46:29.709  -8.499228        40.35         50
2023-03-27 01:46:29.916  -8.667412        40.35         50
2023-03-27 01:46:30.125  -8.179678        40.35         50
