               data_ora        rad  temperatura elevazione
2023-04-08 00:29:55.120 -40.897108        40.35         40
2023-04-08 00:29:55.337 -41.014844        40.35         40
2023-04-08 00:29:55.553 -40.947566        40.35         40
2023-04-08 00:29:55.761 -40.627998        40.35         40
2023-04-08 00:29:55.969 -40.981205        40.35         40
2023-04-08 00:29:56.177 -40.998024        40.35         40
2023-04-08 00:29:56.354 -41.065302        40.35         40
2023-04-08 00:29:56.558 -40.964385        40.35         40
2023-04-08 00:29:56.758 -41.149399        40.35         40
2023-04-08 00:29:56.962 -41.132579        40.35         40
2023-04-08 00:29:57.171 -40.829830        40.35         40
2023-04-08 00:29:57.378 -40.863469        40.35         40
2023-04-08 00:29:57.586 -40.981205        40.35         40
2023-04-08 00:29:57.794 -40.695275        40.35         40
2023-04-08 00:29:58.003 -40.779372        40.35         40
2023-04-08 00:29:58.212 -40.712095        40.35         40
2023-04-08 00:29:58.420 -40.594359        40.38         40
2023-04-08 00:29:58.628 -40.745733        40.35         40
2023-04-08 00:29:58.836 -40.745733        40.35         40
2023-04-08 00:29:59.060 -40.897108        40.35         40
2023-04-08 00:29:59.268 -40.712095        40.35         40
2023-04-08 00:29:59.472 -40.644817        40.35         40
2023-04-08 00:29:59.685 -40.913927        40.35         40
2023-04-08 00:29:59.892 -40.964385        40.35         40
2023-04-08 00:30:00.096 -40.745733        40.35         40
2023-04-08 00:30:00.277 -40.779372        40.38         40
2023-04-08 00:30:00.483 -40.813011        40.35         40
2023-04-08 00:30:00.681 -40.644817        40.35         40
2023-04-08 00:30:00.886 -40.712095        40.35         40
2023-04-08 00:30:01.094 -40.375707        40.35         40
2023-04-08 00:30:01.302 -40.543901        40.35         40
2023-04-08 00:30:01.504 -40.695275        40.35         40
2023-04-08 00:30:01.717 -40.325249        40.35         40
2023-04-08 00:30:01.926 -40.325249        40.35         40
2023-04-08 00:30:02.134 -40.543901        40.35         40
2023-04-08 00:30:02.343 -40.644817        40.38         40
2023-04-08 00:30:02.551 -40.627998        40.38         40
2023-04-08 00:30:02.759 -40.476623        40.38         40
2023-04-08 00:30:02.967 -40.493443        40.38         40
2023-04-08 00:30:03.175 -40.510262        40.38         40
2023-04-08 00:30:03.395 -40.678456        40.35         40
2023-04-08 00:30:03.608 -40.678456        40.35         40
2023-04-08 00:30:03.816 -40.627998        40.38         40
2023-04-08 00:30:04.024 -40.510262        40.35         40
2023-04-08 00:30:04.199 -40.527081        40.35         40
2023-04-08 00:30:04.405 -40.241152        40.35         40
2023-04-08 00:30:04.604 -40.308429        40.38         40
2023-04-08 00:30:04.808 -40.409346        40.38         40
2023-04-08 00:30:05.016 -39.972042        40.38         40
2023-04-08 00:30:05.224 -40.308429        40.38         40
2023-04-08 00:30:05.432 -40.409346        40.35         40
2023-04-08 00:30:05.640 -40.325249        40.35         40
2023-04-08 00:30:05.848 -40.005680        40.35         40
2023-04-08 00:30:06.057 -40.375707        40.35         40
2023-04-08 00:30:06.265 -39.904764        40.35         40
2023-04-08 00:30:06.473 -40.342068        40.35         40
2023-04-08 00:30:06.682 -40.106597        40.35         40
2023-04-08 00:30:06.890 -39.972042        40.35         40
2023-04-08 00:30:07.098 -40.358887        40.35         40
2023-04-08 00:30:07.315 -40.190694        40.35         40
2023-04-08 00:30:07.530 -40.308429        40.35         40
2023-04-08 00:30:07.738 -40.056139        40.35         40
2023-04-08 00:30:07.947 -40.072958        40.35         40
2023-04-08 00:30:08.122 -40.173874        40.35         40
2023-04-08 00:30:08.325 -40.308429        40.35         40
2023-04-08 00:30:08.524 -40.325249        40.35         40
2023-04-08 00:30:08.731 -40.560720        40.35         40
2023-04-08 00:30:08.941 -40.476623        40.35         40
2023-04-08 00:30:09.163 -40.022500        40.35         40
2023-04-08 00:30:09.372 -40.022500        40.35         40
2023-04-08 00:30:09.580 -39.921583        40.35         40
2023-04-08 00:30:09.788 -39.820667        40.35         40
2023-04-08 00:30:09.997 -39.770209        40.35         40
2023-04-08 00:30:10.189 -39.652473        40.35         40
2023-04-08 00:30:10.398 -39.770209        40.35         40
2023-04-08 00:30:10.606 -39.787028        40.35         40
2023-04-08 00:30:10.814 -39.568376        40.35         40
2023-04-08 00:30:11.022 -39.652473        40.35         40
2023-04-08 00:30:11.233 -39.366544        40.35         40
2023-04-08 00:30:11.450 -39.652473        40.35         40
2023-04-08 00:30:11.663 -39.887945        40.35         40
2023-04-08 00:30:11.871 -39.854306        40.35         40
2023-04-08 00:30:12.046 -39.803848        40.35         40
2023-04-08 00:30:12.247 -40.241152        40.35         40
2023-04-08 00:30:12.447 -39.904764        40.35         40
2023-04-08 00:30:12.656 -39.955222        40.35         40
2023-04-08 00:30:12.864 -39.736570        40.35         40
2023-04-08 00:30:13.072 -39.904764        40.35         40
2023-04-08 00:30:13.280 -39.988861        40.35         40
2023-04-08 00:30:13.488 -39.854306        40.35         40
2023-04-08 00:30:13.696 -39.921583        40.35         40
2023-04-08 00:30:13.904 -39.938403        40.35         40
2023-04-08 00:30:14.113 -39.602015        40.35         40
2023-04-08 00:30:14.319 -39.854306        40.35         40
2023-04-08 00:30:14.529 -39.602015        40.35         40
2023-04-08 00:30:14.737 -39.635654        40.35         40
2023-04-08 00:30:14.945 -39.736570        40.35         40
2023-04-08 00:30:15.154 -39.854306        40.35         40
2023-04-08 00:30:15.370 -40.056139        40.35         40
2023-04-08 00:30:15.586 -39.787028        40.35         40
2023-04-08 00:30:15.795 -39.938403        40.35         40
2023-04-08 00:30:15.968 -39.602015        40.35         40
2023-04-08 00:30:16.168 -39.568376        40.35         40
2023-04-08 00:30:16.371 -39.837487        40.35         40
2023-04-08 00:30:16.577 -39.568376        40.35         40
2023-04-08 00:30:16.788 -39.770209        40.35         40
2023-04-08 00:30:16.994 -39.787028        40.35         40
2023-04-08 00:30:17.204 -39.702931        40.35         40
2023-04-08 00:30:17.412 -39.988861        40.35         40
2023-04-08 00:30:17.620 -39.702931        40.35         40
2023-04-08 00:30:17.828 -39.887945        40.35         40
2023-04-08 00:30:18.037 -39.972042        40.35         40
2023-04-08 00:30:18.244 -39.972042        40.35         40
2023-04-08 00:30:18.452 -39.887945        40.35         40
2023-04-08 00:30:18.661 -40.022500        40.35         40
2023-04-08 00:30:18.869 -39.669293        40.35         40
2023-04-08 00:30:19.077 -39.702931        40.35         40
2023-04-08 00:30:19.289 -39.988861        40.35         40
2023-04-08 00:30:19.507 -40.072958        40.35         40
2023-04-08 00:30:19.717 -39.904764        40.35         40
2023-04-08 00:30:19.890 -39.787028        40.35         40
2023-04-08 00:30:20.085 -39.702931        40.35         40
2023-04-08 00:30:20.293 -39.988861        40.35         40
2023-04-08 00:30:20.501 -40.039319        40.35         40
2023-04-08 00:30:20.710 -39.938403        40.35         40
2023-04-08 00:30:20.918 -39.686112        40.35         40
2023-04-08 00:30:21.127 -39.820667        40.35         40
2023-04-08 00:30:21.334 -39.635654        40.35         40
2023-04-08 00:30:21.543 -39.938403        40.35         40
2023-04-08 00:30:21.751 -39.871125        40.35         40
2023-04-08 00:30:21.959 -39.669293        40.35         40
2023-04-08 00:30:22.167 -39.871125        40.35         40
2023-04-08 00:30:22.376 -39.988861        40.35         40
2023-04-08 00:30:22.584 -39.669293        40.35         40
2023-04-08 00:30:22.792 -39.787028        40.35         40
2023-04-08 00:30:22.999 -39.871125        40.35         40
2023-04-08 00:30:23.212 -39.551557        40.35         40
2023-04-08 00:30:23.431 -39.433821        40.35         40
2023-04-08 00:30:23.641 -39.366544        40.35         40
2023-04-08 00:30:23.809 -39.332905        40.35         40
2023-04-08 00:30:24.009 -39.114253        40.35         40
2023-04-08 00:30:24.218 -39.231989        40.35         40
2023-04-08 00:30:24.424 -38.996517        40.35         40
2023-04-08 00:30:24.634 -38.946059        40.35         40
2023-04-08 00:30:24.842 -38.811504        40.35         40
2023-04-08 00:30:25.048 -38.912420        40.35         40
2023-04-08 00:30:25.258 -38.693768        40.35         40
2023-04-08 00:30:25.467 -39.013337        40.35         40
2023-04-08 00:30:25.671 -38.895601        40.35         40
2023-04-08 00:30:25.883 -39.097433        40.35         40
2023-04-08 00:30:26.092 -39.063795        40.35         40
2023-04-08 00:30:26.299 -38.996517        40.35         40
2023-04-08 00:30:26.508 -38.794685        40.35         40
2023-04-08 00:30:26.716 -38.609671        40.32         40
2023-04-08 00:30:26.924 -38.458297        40.35         40
2023-04-08 00:30:27.133 -38.306922        40.35         40
2023-04-08 00:30:27.348 -38.222825        40.32         40
2023-04-08 00:30:27.580 -38.071451        40.32         40
2023-04-08 00:30:27.740 -37.886438        40.35         40
2023-04-08 00:30:27.949 -37.550050        40.35         40
2023-04-08 00:30:28.141 -37.264120        40.35         40
2023-04-08 00:30:28.349 -37.280940        40.35         40
2023-04-08 00:30:28.558 -37.314579        40.32         40
2023-04-08 00:30:28.766 -37.129565        40.32         40
2023-04-08 00:30:28.974 -36.978191        40.32         40
2023-04-08 00:30:29.182 -37.314579        40.32         40
2023-04-08 00:30:29.391 -37.348217        40.32         40
2023-04-08 00:30:29.591 -37.482772        40.32         40
2023-04-08 00:30:29.807 -37.869618        40.35         40
2023-04-08 00:30:30.015 -37.970535        40.32         40
2023-04-08 00:30:30.224 -38.088270        40.32         40
2023-04-08 00:30:30.432 -37.953715        40.35         40
2023-04-08 00:30:30.640 -38.121909        40.32         40
2023-04-08 00:30:30.848 -38.155548        40.35         40
2023-04-08 00:30:31.055 -38.206006        40.35         40
2023-04-08 00:30:31.272 -38.323742        40.32         40
2023-04-08 00:30:31.489 -38.239645        40.32         40
2023-04-08 00:30:31.649 -38.105090        40.32         40
2023-04-08 00:30:31.857 -38.172367        40.32         40
2023-04-08 00:30:32.065 -38.121909        40.35         40
2023-04-08 00:30:32.273 -37.953715        40.35         40
2023-04-08 00:30:32.481 -37.903257        40.35         40
2023-04-08 00:30:32.690 -38.256464        40.35         40
2023-04-08 00:30:32.898 -37.852799        40.35         40
2023-04-08 00:30:33.105 -37.869618        40.35         40
2023-04-08 00:30:33.312 -37.886438        40.35         40
2023-04-08 00:30:33.515 -38.206006        40.35         40
2023-04-08 00:30:33.729 -37.970535        40.35         40
2023-04-08 00:30:33.939 -38.306922        40.35         40
2023-04-08 00:30:34.146 -38.424658        40.35         40
2023-04-08 00:30:34.355 -37.936896        40.35         40
2023-04-08 00:30:34.563 -38.306922        40.35         40
2023-04-08 00:30:34.771 -38.290103        40.35         40
2023-04-08 00:30:34.979 -38.374200        40.35         40
2023-04-08 00:30:35.187 -38.256464        40.35         40
2023-04-08 00:30:35.407 -38.273284        40.35         40
2023-04-08 00:30:35.572 -38.273284        40.35         40
2023-04-08 00:30:35.780 -38.290103        40.35         40
2023-04-08 00:30:35.988 -38.189187        40.35         40
2023-04-08 00:30:36.196 -38.138728        40.35         40
2023-04-08 00:30:36.404 -38.323742        40.35         40
2023-04-08 00:30:36.613 -38.105090        40.35         40
2023-04-08 00:30:36.822 -38.054632        40.35         40
2023-04-08 00:30:37.023 -38.020993        40.35         40
2023-04-08 00:30:37.234 -38.054632        40.35         40
2023-04-08 00:30:37.433 -37.802341        40.35         40
2023-04-08 00:30:37.650 -37.718244        40.35         40
2023-04-08 00:30:37.862 -37.768702        40.35         40
2023-04-08 00:30:38.070 -37.533231        40.35         40
2023-04-08 00:30:38.278 -37.886438        40.35         40
2023-04-08 00:30:38.486 -37.617327        40.35         40
2023-04-08 00:30:38.694 -37.583689        40.35         40
2023-04-08 00:30:38.902 -37.650966        40.35         40
2023-04-08 00:30:39.111 -37.550050        40.35         40
2023-04-08 00:30:39.327 -37.415495        40.35         40
2023-04-08 00:30:39.495 -37.785521        40.32         40
2023-04-08 00:30:39.703 -37.920076        40.32         40
2023-04-08 00:30:39.911 -37.667786        40.35         40
2023-04-08 00:30:40.119 -37.936896        40.35         40
2023-04-08 00:30:40.328 -37.903257        40.35         40
2023-04-08 00:30:40.536 -38.121909        40.35         40
2023-04-08 00:30:40.744 -38.121909        40.35         40
2023-04-08 00:30:40.952 -38.105090        40.35         40
2023-04-08 00:30:41.156 -38.206006        40.35         40
2023-04-08 00:30:41.352 -38.037812        40.35         40
2023-04-08 00:30:41.570 -38.054632        40.35         40
2023-04-08 00:30:41.784 -38.020993        40.35         40
2023-04-08 00:30:41.992 -37.869618        40.35         40
2023-04-08 00:30:42.202 -37.684605        40.35         40
2023-04-08 00:30:42.410 -37.701424        40.35         40
2023-04-08 00:30:42.618 -37.718244        40.35         40
2023-04-08 00:30:42.826 -37.331398        40.32         40
2023-04-08 00:30:43.034 -37.465953        40.32         40
2023-04-08 00:30:43.247 -37.398675        40.32         40
2023-04-08 00:30:43.467 -36.809997        40.32         40
2023-04-08 00:30:43.643 -36.944552        40.32         40
2023-04-08 00:30:43.851 -36.641803        40.32         40
2023-04-08 00:30:44.043 -36.675442        40.32         40
2023-04-08 00:30:44.252 -36.254957        40.32         40
2023-04-08 00:30:44.460 -35.868111        40.32         40
2023-04-08 00:30:44.669 -36.187680        40.32         40
2023-04-08 00:30:44.875 -36.002666        40.32         40
2023-04-08 00:30:45.075 -36.154041        40.32         40
2023-04-08 00:30:45.276 -36.036305        40.32         40
2023-04-08 00:30:45.490 -36.053125        40.32         40
2023-04-08 00:30:45.707 -36.170860        40.32         40
2023-04-08 00:30:45.918 -35.935389        40.32         40
2023-04-08 00:30:46.125 -35.969028        40.35         40
2023-04-08 00:30:46.334 -35.935389        40.35         40
2023-04-08 00:30:46.542 -35.733556        40.35         40
2023-04-08 00:30:46.749 -35.834472        40.35         40
2023-04-08 00:30:46.959 -35.834472        40.35         40
2023-04-08 00:30:47.170 -35.397168        40.35         40
2023-04-08 00:30:47.343 -35.397168        40.35         40
2023-04-08 00:30:47.551 -35.430807        40.35         40
2023-04-08 00:30:47.760 -35.380349        40.35         40
2023-04-08 00:30:47.968 -35.212155        40.35         40
2023-04-08 00:30:48.175 -35.464446        40.35         40
2023-04-08 00:30:48.384 -35.531724        40.35         40
2023-04-08 00:30:48.602 -35.784014        40.35         40
2023-04-08 00:30:48.798 -36.103583        40.35         40
2023-04-08 00:30:48.996 -36.490429        40.35         40
2023-04-08 00:30:49.200 -36.692261        40.35         40
2023-04-08 00:30:49.413 -37.146385        40.35         40
2023-04-08 00:30:49.632 -37.533231        40.35         40
2023-04-08 00:30:49.840 -37.768702        40.35         40
2023-04-08 00:30:50.049 -38.138728        40.35         40
2023-04-08 00:30:50.257 -38.004173        40.35         40
2023-04-08 00:30:50.465 -38.088270        40.35         40
2023-04-08 00:30:50.673 -37.735063        40.35         40
2023-04-08 00:30:50.881 -37.869618        40.35         40
2023-04-08 00:30:51.089 -37.280940        40.35         40
2023-04-08 00:30:51.265 -36.725900        40.35         40
2023-04-08 00:30:51.473 -36.339054        40.35         40
2023-04-08 00:30:51.682 -35.531724        40.35         40
2023-04-08 00:30:51.890 -34.892587        40.35         40
2023-04-08 00:30:52.099 -33.849785        40.35         40
2023-04-08 00:30:52.306 -33.076093        40.35         40
2023-04-08 00:30:52.515 -32.571511        40.35         40
2023-04-08 00:30:52.719 -31.545529        40.35         40
2023-04-08 00:30:52.913 -31.108225        40.35         40
2023-04-08 00:30:53.123 -30.771837        40.35         40
2023-04-08 00:30:53.337 -30.536366        40.35         40
2023-04-08 00:30:53.554 -30.469088        40.35         40
2023-04-08 00:30:53.764 -30.469088        40.35         40
2023-04-08 00:30:53.971 -30.923212        40.35         40
2023-04-08 00:30:54.181 -31.057767        40.35         40
2023-04-08 00:30:54.389 -31.545529        40.35         40
2023-04-08 00:30:54.612 -31.814639        40.35         40
2023-04-08 00:30:54.821 -31.949194        40.35         40
2023-04-08 00:30:55.029 -32.184666        40.35         40
2023-04-08 00:30:55.204 -31.898736        40.35         40
2023-04-08 00:30:55.397 -31.478251        40.35         40
2023-04-08 00:30:55.605 -31.074586        40.35         40
2023-04-08 00:30:55.814 -30.536366        40.35         40
2023-04-08 00:30:56.022 -29.863590        40.35         40
2023-04-08 00:30:56.230 -29.510383        40.35         40
2023-04-08 00:30:56.439 -28.988982        40.35         40
2023-04-08 00:30:56.640 -29.359009        40.35         40
2023-04-08 00:30:56.839 -29.678577        40.35         40
2023-04-08 00:30:57.047 -30.384991        40.35         40
2023-04-08 00:30:57.259 -31.696903        40.35         40
2023-04-08 00:30:57.478 -32.806983        40.35         40
2023-04-08 00:30:57.688 -34.421644        40.35         40
2023-04-08 00:30:57.896 -35.683098        40.35         40
2023-04-08 00:30:58.104 -36.675442        40.35         40
2023-04-08 00:30:58.309 -37.365037        40.35         40
2023-04-08 00:30:58.520 -38.004173        40.35         40
2023-04-08 00:30:58.729 -38.004173        40.35         40
2023-04-08 00:30:58.937 -37.718244        40.35         40
2023-04-08 00:30:59.113 -37.768702        40.35         40
2023-04-08 00:30:59.321 -37.499592        40.35         40
2023-04-08 00:30:59.527 -37.011830        40.35         40
2023-04-08 00:30:59.734 -36.456790        40.35         40
2023-04-08 00:30:59.944 -35.817653        40.35         40
2023-04-08 00:31:00.153 -35.245794        40.35         40
2023-04-08 00:31:00.361 -34.690754        40.35         40
2023-04-08 00:31:00.566 -34.135714        40.35         40
2023-04-08 00:31:00.766 -33.362023        40.35         40
2023-04-08 00:31:00.970 -32.874260        40.35         40
2023-04-08 00:31:01.187 -31.999652        40.35         40
2023-04-08 00:31:01.403 -31.528709        40.35         40
2023-04-08 00:31:01.611 -30.973670        40.35         40
2023-04-08 00:31:01.817 -30.923212        40.35         40
2023-04-08 00:31:02.026 -30.603643        40.35         40
2023-04-08 00:31:02.235 -30.687740        40.35         40
2023-04-08 00:31:02.444 -31.444613        40.35         40
2023-04-08 00:31:02.652 -32.134207        40.35         40
2023-04-08 00:31:02.863 -33.076093        40.35         40
2023-04-08 00:31:03.036 -34.186173        40.38         40
2023-04-08 00:31:03.244 -35.245794        40.38         40
2023-04-08 00:31:03.452 -36.574525        40.38         40
2023-04-08 00:31:03.661 -37.449134        40.35         40
2023-04-08 00:31:03.868 -38.306922        40.38         40
2023-04-08 00:31:04.076 -38.525574        40.35         40
2023-04-08 00:31:04.285 -39.046975        40.35         40
2023-04-08 00:31:04.486 -38.054632        40.35         40
2023-04-08 00:31:04.685 -38.071451        40.35         40
2023-04-08 00:31:04.893 -37.079107        40.35         40
2023-04-08 00:31:05.116 -35.851292        40.35         40
2023-04-08 00:31:05.325 -34.875767        40.35         40
2023-04-08 00:31:05.533 -34.135714        40.35         40
2023-04-08 00:31:05.742 -33.177009        40.35         40
2023-04-08 00:31:05.950 -32.319221        40.35         40
2023-04-08 00:31:06.158 -31.696903        40.35         40
2023-04-08 00:31:06.365 -31.326877        40.35         40
2023-04-08 00:31:06.573 -30.973670        40.35         40
2023-04-08 00:31:06.783 -30.755018        40.35         40
2023-04-08 00:31:06.959 -30.469088        40.35         40
2023-04-08 00:31:07.167 -30.906392        40.35         40
2023-04-08 00:31:07.375 -30.502727        40.35         40
2023-04-08 00:31:07.583 -30.586824        40.35         40
2023-04-08 00:31:07.792 -30.553185        40.35         40
2023-04-08 00:31:08.000 -30.099062        40.35         40
2023-04-08 00:31:08.208 -29.291731        40.35         40
2023-04-08 00:31:08.407 -28.349845        40.35         40
2023-04-08 00:31:08.606 -27.592973        40.35         40
2023-04-08 00:31:08.815 -26.432435        40.35         40
2023-04-08 00:31:09.025 -25.507369        40.35         40
2023-04-08 00:31:09.243 -24.498206        40.35         40
2023-04-08 00:31:09.456 -23.505862        40.35         40
2023-04-08 00:31:09.665 -22.193950        40.35         40
2023-04-08 00:31:09.873 -21.588452        40.35         40
2023-04-08 00:31:10.081 -20.663386        40.35         40
2023-04-08 00:31:10.290 -19.755139        40.35         40
2023-04-08 00:31:10.498 -19.132821        40.35         40
2023-04-08 00:31:10.705 -18.375949        40.35         40
2023-04-08 00:31:10.883 -17.753632        40.35         40
2023-04-08 00:31:11.091 -16.946301        40.35         40
2023-04-08 00:31:11.299 -16.441720        40.35         40
2023-04-08 00:31:11.507 -15.398918        40.35         40
2023-04-08 00:31:11.715 -14.759781        40.35         40
2023-04-08 00:31:11.924 -14.171102        40.35         40
2023-04-08 00:31:12.129 -14.002909        40.35         40
2023-04-08 00:31:12.328 -13.750618        40.35         40
2023-04-08 00:31:12.532 -13.784257        40.35         40
2023-04-08 00:31:12.740 -14.187922        40.35         40
2023-04-08 00:31:12.948 -15.432556        40.35         40
2023-04-08 00:31:13.161 -17.131314        40.35         40
2023-04-08 00:31:13.380 -18.594601        40.35         40
2023-04-08 00:31:13.606 -20.394275        40.35         40
2023-04-08 00:31:13.797 -22.934003        40.35         40
2023-04-08 00:31:14.006 -25.271898        40.35         40
2023-04-08 00:31:14.214 -27.811625        40.35         40
2023-04-08 00:31:14.422 -30.149520        40.35         40
2023-04-08 00:31:14.630 -32.655608        40.35         40
2023-04-08 00:31:14.838 -34.085256        40.35         40
2023-04-08 00:31:15.014 -35.599001        40.35         40
2023-04-08 00:31:15.221 -36.759539        40.35         40
2023-04-08 00:31:15.431 -37.398675        40.35         40
2023-04-08 00:31:15.639 -37.348217        40.35         40
2023-04-08 00:31:15.847 -37.095926        40.35         40
2023-04-08 00:31:16.050 -36.927733        40.35         40
2023-04-08 00:31:16.247 -36.439970        40.35         40
2023-04-08 00:31:16.455 -36.725900        40.35         40
2023-04-08 00:31:16.664 -36.069944        40.35         40
2023-04-08 00:31:16.872 -36.170860        40.35         40
2023-04-08 00:31:17.080 -36.053125        40.35         40
2023-04-08 00:31:17.301 -35.884931        40.35         40
2023-04-08 00:31:17.513 -35.683098        40.35         40
2023-04-08 00:31:17.722 -35.262613        40.35         40
2023-04-08 00:31:17.929 -34.623477        40.35         40
2023-04-08 00:31:18.138 -33.984340        40.35         40
2023-04-08 00:31:18.346 -33.412481        40.35         40
2023-04-08 00:31:18.553 -32.975177        40.32         40
2023-04-08 00:31:18.728 -32.739705        40.32         40
2023-04-08 00:31:18.938 -32.638789        40.32         40
2023-04-08 00:31:19.145 -32.958357        40.32         40
2023-04-08 00:31:19.353 -33.698410        40.35         40
2023-04-08 00:31:19.562 -33.883424        40.32         40
2023-04-08 00:31:19.770 -34.909406        40.32         40
2023-04-08 00:31:19.969 -35.683098        40.32         40
2023-04-08 00:31:20.171 -36.423151        40.32         40
2023-04-08 00:31:20.377 -36.591345        40.32         40
2023-04-08 00:31:20.587 -36.692261        40.32         40
2023-04-08 00:31:20.794 -37.011830        40.32         40
2023-04-08 00:31:21.008 -36.557706        40.35         40
2023-04-08 00:31:21.228 -36.624984        40.35         40
2023-04-08 00:31:21.436 -36.507248        40.35         40
2023-04-08 00:31:21.644 -36.439970        40.35         40
2023-04-08 00:31:21.852 -36.187680        40.35         40
2023-04-08 00:31:22.060 -36.641803        40.35         40
2023-04-08 00:31:22.268 -36.574525        40.35         40
2023-04-08 00:31:22.477 -37.011830        40.35         40
2023-04-08 00:31:22.652 -36.894094        40.35         40
2023-04-08 00:31:22.860 -37.028649        40.35         40
2023-04-08 00:31:23.069 -37.247301        40.35         40
2023-04-08 00:31:23.278 -37.381856        40.35         40
2023-04-08 00:31:23.486 -37.129565        40.35         40
2023-04-08 00:31:23.693 -36.826816        40.35         40
2023-04-08 00:31:23.902 -36.641803        40.35         40
2023-04-08 00:31:24.110 -36.238138        40.35         40
2023-04-08 00:31:24.301 -36.086763        40.32         40
2023-04-08 00:31:24.511 -35.884931        40.32         40
2023-04-08 00:31:24.718 -36.019486        40.32         40
2023-04-08 00:31:24.936 -35.800834        40.32         40
2023-04-08 00:31:25.151 -35.733556        40.32         40
2023-04-08 00:31:25.360 -35.868111        40.32         40
2023-04-08 00:31:25.568 -36.154041        40.35         40
2023-04-08 00:31:25.776 -36.187680        40.35         40
2023-04-08 00:31:25.984 -36.221318        40.35         40
2023-04-08 00:31:26.193 -36.372693        40.35         40
2023-04-08 00:31:26.400 -36.305415        40.35         40
2023-04-08 00:31:26.577 -36.473609        40.35         40
2023-04-08 00:31:26.785 -36.406332        40.35         40
2023-04-08 00:31:26.993 -36.423151        40.35         40
2023-04-08 00:31:27.200 -36.658622        40.35         40
2023-04-08 00:31:27.409 -36.524067        40.35         40
2023-04-08 00:31:27.613 -36.339054        40.35         40
2023-04-08 00:31:27.810 -36.608164        40.35         40
2023-04-08 00:31:28.018 -36.624984        40.35         40
2023-04-08 00:31:28.226 -36.540887        40.35         40
2023-04-08 00:31:28.434 -36.742719        40.35         40
2023-04-08 00:31:28.641 -36.910913        40.35         40
2023-04-08 00:31:28.859 -36.826816        40.35         40
2023-04-08 00:31:29.075 -37.180023        40.35         40
2023-04-08 00:31:29.283 -37.163204        40.35         40
2023-04-08 00:31:29.491 -37.331398        40.35         40
2023-04-08 00:31:29.699 -37.398675        40.35         40
2023-04-08 00:31:29.908 -37.314579        40.35         40
2023-04-08 00:31:30.117 -37.247301        40.35         40
2023-04-08 00:31:30.324 -37.819160        40.35         40
2023-04-08 00:31:30.501 -37.600508        40.32         40
2023-04-08 00:31:30.707 -37.583689        40.32         40
2023-04-08 00:31:30.916 -37.735063        40.32         40
2023-04-08 00:31:31.125 -37.280940        40.32         40
2023-04-08 00:31:31.332 -37.482772        40.32         40
2023-04-08 00:31:31.534 -37.365037        40.32         40
2023-04-08 00:31:31.734 -37.314579        40.32         40
2023-04-08 00:31:31.942 -37.112746        40.32         40
2023-04-08 00:31:32.150 -36.860455        40.32         40
2023-04-08 00:31:32.358 -36.608164        40.32         40
2023-04-08 00:31:32.567 -36.540887        40.32         40
2023-04-08 00:31:32.784 -36.271777        40.32         40
2023-04-08 00:31:32.999 -36.120402        40.32         40
2023-04-08 00:31:33.207 -35.884931        40.32         40
2023-04-08 00:31:33.415 -35.784014        40.32         40
2023-04-08 00:31:33.623 -35.834472        40.32         40
2023-04-08 00:31:33.829 -35.716737        40.32         40
2023-04-08 00:31:34.039 -35.699917        40.32         40
2023-04-08 00:31:34.246 -35.784014        40.32         40
2023-04-08 00:31:34.424 -35.935389        40.32         40
2023-04-08 00:31:34.630 -35.750376        40.32         40
2023-04-08 00:31:34.840 -36.221318        40.32         40
2023-04-08 00:31:35.046 -36.002666        40.32         40
2023-04-08 00:31:35.254 -35.868111        40.32         40
2023-04-08 00:31:35.453 -35.632640        40.32         40
2023-04-08 00:31:35.656 -35.262613        40.32         40
2023-04-08 00:31:35.865 -35.397168        40.32         40
2023-04-08 00:31:36.073 -35.128058        40.32         40
2023-04-08 00:31:36.280 -34.892587        40.32         40
2023-04-08 00:31:36.490 -34.690754        40.32         40
2023-04-08 00:31:36.701 -34.657115        40.32         40
2023-04-08 00:31:36.922 -34.657115        40.32         40
2023-04-08 00:31:37.129 -34.690754        40.32         40
2023-04-08 00:31:37.337 -34.774851        40.32         40
2023-04-08 00:31:37.545 -34.858948        40.32         40
2023-04-08 00:31:37.753 -35.077600        40.32         40
2023-04-08 00:31:37.963 -35.060781        40.32         40
2023-04-08 00:31:38.139 -35.750376        40.32         40
2023-04-08 00:31:38.347 -35.632640        40.32         40
2023-04-08 00:31:38.555 -36.305415        40.32         40
2023-04-08 00:31:38.764 -35.985847        40.32         40
2023-04-08 00:31:38.971 -36.540887        40.32         40
2023-04-08 00:31:39.175 -36.877274        40.32         40
2023-04-08 00:31:39.375 -36.809997        40.32         40
2023-04-08 00:31:39.580 -37.028649        40.32         40
2023-04-08 00:31:39.787 -37.028649        40.32         40
2023-04-08 00:31:39.997 -37.079107        40.32         40
2023-04-08 00:31:40.205 -37.280940        40.32         40
2023-04-08 00:31:40.413 -37.129565        40.32         40
2023-04-08 00:31:40.628 -36.776358        40.32         40
2023-04-08 00:31:40.845 -37.348217        40.32         40
2023-04-08 00:31:41.053 -37.146385        40.32         40
2023-04-08 00:31:41.261 -37.129565        40.32         40
2023-04-08 00:31:41.470 -37.163204        40.32         40
2023-04-08 00:31:41.676 -36.944552        40.29         40
