               data_ora         rad  temperatura
2023-03-16 23:23:52.405  -43.049989        40.38
2023-03-16 23:23:52.608  -42.898615        40.38
2023-03-16 23:23:52.826  -42.814518        40.38
2023-03-16 23:23:53.030  -42.932254        40.41
2023-03-16 23:23:53.201  -42.797699        40.41
2023-03-16 23:23:53.420  -42.663143        40.38
2023-03-16 23:23:53.623  -42.797699        40.38
2023-03-16 23:23:53.826  -42.999531        40.38
2023-03-16 23:23:54.045  -42.764060        40.38
2023-03-16 23:23:54.233  -42.713602        40.38
2023-03-16 23:23:54.436  -42.579047        40.38
2023-03-16 23:23:54.654  -42.579047        40.38
2023-03-16 23:23:54.858  -42.377214        40.38
2023-03-16 23:23:55.061  -42.276298        40.38
2023-03-16 23:23:55.279  -42.427672        40.38
2023-03-16 23:23:55.483  -42.747240        40.38
2023-03-16 23:23:55.701  -42.242659        40.38
2023-03-16 23:23:55.920  -42.562227        40.38
2023-03-16 23:23:56.123  -42.444491        40.38
2023-03-16 23:23:56.326  -42.124923        40.38
2023-03-16 23:23:56.529  -42.209020        40.38
2023-03-16 23:23:56.748  -42.242659        40.38
2023-03-16 23:23:56.951  -42.024007        40.38
2023-03-16 23:23:57.139  -42.175381        40.38
2023-03-16 23:23:57.342  -42.192201        40.38
2023-03-16 23:23:57.545  -42.040826        40.38
2023-03-16 23:23:57.748  -42.007187        40.38
2023-03-16 23:23:57.967  -42.024007        40.38
2023-03-16 23:23:58.154  -42.175381        40.38
2023-03-16 23:23:58.358  -42.394033        40.38
2023-03-16 23:23:58.576  -42.276298        40.38
2023-03-16 23:23:58.779  -42.141742        40.38
2023-03-16 23:23:58.983  -42.057646        40.38
2023-03-16 23:23:59.186  -42.192201        40.38
2023-03-16 23:23:59.404  -42.276298        40.38
2023-03-16 23:23:59.623  -42.158562        40.38
2023-03-16 23:23:59.842  -42.007187        40.38
2023-03-16 23:24:00.045  -41.822174        40.38
2023-03-16 23:24:00.248  -41.872632        40.38
2023-03-16 23:24:00.467  -41.670800        40.35
2023-03-16 23:24:00.670  -41.569883        40.35
2023-03-16 23:24:00.873  -41.687619        40.35
2023-03-16 23:24:01.045  -41.788535        40.35
2023-03-16 23:24:01.264  -41.738077        40.35
2023-03-16 23:24:01.467  -41.906271        40.35
2023-03-16 23:24:01.686  -42.158562        40.35
2023-03-16 23:24:01.889  -42.007187        40.35
2023-03-16 23:24:02.076  -42.124923        40.35
2023-03-16 23:24:02.279  -42.478130        40.38
2023-03-16 23:24:02.498  -42.494950        40.35
2023-03-16 23:24:02.701  -42.528588        40.35
2023-03-16 23:24:02.904  -41.973549        40.35
2023-03-16 23:24:03.123  -42.242659        40.35
2023-03-16 23:24:03.326  -41.973549        40.35
2023-03-16 23:24:03.545  -42.276298        40.35
2023-03-16 23:24:03.764  -42.209020        40.35
2023-03-16 23:24:03.967  -42.209020        40.38
2023-03-16 23:24:04.170  -42.108104        40.38
2023-03-16 23:24:04.389  -42.175381        40.38
2023-03-16 23:24:04.592  -42.158562        40.38
2023-03-16 23:24:04.795  -41.990368        40.38
2023-03-16 23:24:04.982  -42.276298        40.35
2023-03-16 23:24:05.185  -42.225839        40.35
2023-03-16 23:24:05.389  -41.990368        40.35
2023-03-16 23:24:05.592  -41.872632        40.35
2023-03-16 23:24:05.810  -42.209020        40.35
2023-03-16 23:24:05.998  -42.124923        40.35
2023-03-16 23:24:06.217  -41.889452        40.38
2023-03-16 23:24:06.420  -41.754897        40.35
2023-03-16 23:24:06.623  -41.805355        40.35
2023-03-16 23:24:06.826  -41.855813        40.35
2023-03-16 23:24:07.045  -41.351231        40.35
2023-03-16 23:24:07.263  -41.620342        40.35
2023-03-16 23:24:07.467  -41.519425        40.35
2023-03-16 23:24:07.685  -41.569883        40.35
2023-03-16 23:24:07.888  -41.418509        40.38
2023-03-16 23:24:08.092  -41.519425        40.38
2023-03-16 23:24:08.310  -41.468967        40.35
2023-03-16 23:24:08.513  -41.620342        40.35
2023-03-16 23:24:08.685  -41.485786        40.35
2023-03-16 23:24:08.904  -41.468967        40.35
2023-03-16 23:24:09.107  -41.300773        40.35
2023-03-16 23:24:09.310  -41.586703        40.35
2023-03-16 23:24:09.529  -41.738077        40.35
2023-03-16 23:24:09.732  -41.569883        40.35
2023-03-16 23:24:09.935  -41.872632        40.35
2023-03-16 23:24:10.123  -41.973549        40.35
2023-03-16 23:24:10.342  -41.973549        40.35
2023-03-16 23:24:10.545  -42.024007        40.35
2023-03-16 23:24:10.748  -42.209020        40.35
2023-03-16 23:24:10.967  -42.158562        40.35
2023-03-16 23:24:11.185  -42.192201        40.35
2023-03-16 23:24:11.388  -41.923090        40.35
2023-03-16 23:24:11.607  -41.771716        40.35
2023-03-16 23:24:11.810  -41.805355        40.35
2023-03-16 23:24:12.013  -42.124923        40.35
2023-03-16 23:24:12.232  -41.788535        40.35
2023-03-16 23:24:12.435  -41.990368        40.35
2023-03-16 23:24:12.607  -42.242659        40.35
2023-03-16 23:24:12.826  -42.007187        40.35
2023-03-16 23:24:13.029  -42.074465        40.35
2023-03-16 23:24:13.242  -41.889452        40.35
2023-03-16 23:24:13.445  -42.091284        40.35
2023-03-16 23:24:13.648  -42.209020        40.35
2023-03-16 23:24:13.852  -42.209020        40.35
2023-03-16 23:24:14.055  -42.091284        40.35
2023-03-16 23:24:14.258  -42.040826        40.35
2023-03-16 23:24:14.477  -42.175381        40.35
2023-03-16 23:24:14.680  -41.956729        40.35
2023-03-16 23:24:14.898  -41.838994        40.35
2023-03-16 23:24:15.102  -41.956729        40.35
2023-03-16 23:24:15.320  -42.091284        40.35
2023-03-16 23:24:15.523  -42.192201        40.35
2023-03-16 23:24:15.727  -42.192201        40.35
2023-03-16 23:24:15.945  -42.057646        40.35
2023-03-16 23:24:16.148  -41.939910        40.35
2023-03-16 23:24:16.367  -42.007187        40.35
2023-03-16 23:24:16.539  -41.956729        40.35
2023-03-16 23:24:16.742  -42.259478        40.35
2023-03-16 23:24:16.945  -42.057646        40.35
2023-03-16 23:24:17.164  -42.225839        40.35
2023-03-16 23:24:17.367  -42.427672        40.35
2023-03-16 23:24:17.570  -42.545408        40.35
2023-03-16 23:24:17.773  -42.511769        40.35
2023-03-16 23:24:17.976  -42.881796        40.35
2023-03-16 23:24:18.180  -42.545408        40.35
2023-03-16 23:24:18.383  -42.679963        40.35
2023-03-16 23:24:18.601  -42.679963        40.35
2023-03-16 23:24:18.820  -42.730421        40.35
2023-03-16 23:24:19.023  -42.949073        40.35
2023-03-16 23:24:19.242  -42.881796        40.35
2023-03-16 23:24:19.445  -42.562227        40.35
2023-03-16 23:24:19.648  -42.764060        40.35
2023-03-16 23:24:19.867  -42.444491        40.35
2023-03-16 23:24:20.070  -42.427672        40.35
2023-03-16 23:24:20.273  -42.679963        40.35
2023-03-16 23:24:20.461  -42.461311        40.35
2023-03-16 23:24:20.664  -42.579047        40.35
2023-03-16 23:24:20.883  -42.394033        40.35
2023-03-16 23:24:21.086  -42.394033        40.35
2023-03-16 23:24:21.289  -42.410853        40.35
2023-03-16 23:24:21.492  -42.259478        40.35
2023-03-16 23:24:21.695  -42.360395        40.35
2023-03-16 23:24:21.898  -42.242659        40.35
2023-03-16 23:24:22.101  -42.343575        40.35
2023-03-16 23:24:22.320  -42.461311        40.35
2023-03-16 23:24:22.523  -42.394033        40.35
2023-03-16 23:24:22.742  -42.511769        40.35
2023-03-16 23:24:22.961  -42.209020        40.35
2023-03-16 23:24:23.164  -42.242659        40.35
2023-03-16 23:24:23.367  -42.461311        40.35
