               data_ora    rad  temperatura elevazione
2023-03-18 23:25:09.711   5139        40.38         20
2023-03-18 23:25:09.913   5136        40.38         20
2023-03-18 23:25:10.124   5112        40.38         20
2023-03-18 23:25:10.334   5110        40.38         20
2023-03-18 23:25:10.542   5084        40.38         20
2023-03-18 23:25:10.718   5088        40.38         20
2023-03-18 23:25:10.920   5036        40.38         20
2023-03-18 23:25:11.134   5027        40.38         20
2023-03-18 23:25:11.342   5013        40.38         20
2023-03-18 23:25:11.545   4983        40.38         20
2023-03-18 23:25:11.742   4974        40.38         20
2023-03-18 23:25:11.946   4984        40.38         20
2023-03-18 23:25:12.159   4975        40.35         20
2023-03-18 23:25:12.367   4982        40.35         20
2023-03-18 23:25:12.573   5000        40.35         20
2023-03-18 23:25:12.783   5029        40.38         20
2023-03-18 23:25:12.988   5071        40.35         20
2023-03-18 23:25:13.207   5116        40.35         20
2023-03-18 23:25:13.423   5175        40.35         20
2023-03-18 23:25:13.632   5224        40.35         20
2023-03-18 23:25:13.839   5263        40.35         20
2023-03-18 23:25:14.048   5311        40.35         20
2023-03-18 23:25:14.255   5336        40.35         20
2023-03-18 23:25:14.463   5346        40.35         20
2023-03-18 23:25:14.639   5379        40.35         20
2023-03-18 23:25:14.864   5385        40.35         20
2023-03-18 23:25:15.053   5412        40.35         20
2023-03-18 23:25:15.264   5407        40.35         20
2023-03-18 23:25:15.473   5408        40.35         20
2023-03-18 23:25:15.674   5378        40.35         20
2023-03-18 23:25:15.873   5352        40.35         20
2023-03-18 23:25:16.080   5325        40.35         20
2023-03-18 23:25:16.287   5277        40.35         20
2023-03-18 23:25:16.497   5256        40.35         20
2023-03-18 23:25:16.704   5210        40.35         20
2023-03-18 23:25:16.913   5167        40.35         20
2023-03-18 23:25:17.132   5121        40.35         20
2023-03-18 23:25:17.345   5080        40.35         20
2023-03-18 23:25:17.554   5034        40.35         20
2023-03-18 23:25:17.762   5009        40.35         20
2023-03-18 23:25:17.970   4971        40.35         20
2023-03-18 23:25:18.178   4947        40.35         20
2023-03-18 23:25:18.386   4946        40.35         20
2023-03-18 23:25:18.563   4928        40.35         20
2023-03-18 23:25:18.770   4912        40.35         20
2023-03-18 23:25:18.979   4950        40.35         20
2023-03-18 23:25:19.185   4939        40.35         20
2023-03-18 23:25:19.395   4962        40.35         20
2023-03-18 23:25:19.600   4970        40.38         20
2023-03-18 23:25:19.802   4985        40.38         20
2023-03-18 23:25:20.003   4999        40.35         20
2023-03-18 23:25:20.208   5013        40.35         20
2023-03-18 23:25:20.418   5032        40.38         20
2023-03-18 23:25:20.626   5054        40.35         20
2023-03-18 23:25:20.840   5055        40.35         20
2023-03-18 23:25:21.057   5057        40.35         20
2023-03-18 23:25:21.268   5072        40.35         20
2023-03-18 23:25:21.474   5068        40.38         20
2023-03-18 23:25:21.682   5060        40.38         20
2023-03-18 23:25:21.892   5050        40.38         20
2023-03-18 23:25:22.100   5046        40.38         20
2023-03-18 23:25:22.307   5031        40.38         20
2023-03-18 23:25:22.484   5008        40.38         20
2023-03-18 23:25:22.691   5002        40.38         20
2023-03-18 23:25:22.899   4989        40.38         20
2023-03-18 23:25:23.107   4971        40.38         20
2023-03-18 23:25:23.314   4965        40.38         20
2023-03-18 23:25:23.523   4948        40.38         20
2023-03-18 23:25:23.731   4933        40.38         20
2023-03-18 23:25:23.931   4936        40.38         20
2023-03-18 23:25:24.132   4927        40.35         20
2023-03-18 23:25:24.337   4916        40.35         20
2023-03-18 23:25:24.548   4916        40.35         20
2023-03-18 23:25:24.761   4909        40.35         20
2023-03-18 23:25:24.978   4887        40.35         20
2023-03-18 23:25:25.189   4889        40.35         20
2023-03-18 23:25:25.465   4886        40.35         20
2023-03-18 23:25:25.604   4898        40.35         20
2023-03-18 23:25:25.812   4875        40.38         20
2023-03-18 23:25:26.019   4893        40.38         20
2023-03-18 23:25:26.228   4883        40.35         20
2023-03-18 23:25:26.446   4889        40.35         20
2023-03-18 23:25:26.612   4885        40.35         20
2023-03-18 23:25:26.820   4905        40.38         20
2023-03-18 23:25:27.028   4886        40.35         20
2023-03-18 23:25:27.236   4886        40.35         20
2023-03-18 23:25:27.445   4924        40.35         20
2023-03-18 23:25:27.653   4916        40.35         20
2023-03-18 23:25:27.861   4912        40.38         20
2023-03-18 23:25:28.061   4904        40.35         20
2023-03-18 23:25:28.262   4905        40.35         20
2023-03-18 23:25:28.474   4902        40.35         20
2023-03-18 23:25:28.694   4900        40.35         20
2023-03-18 23:25:28.900   4909        40.35         20
2023-03-18 23:25:29.110   4894        40.35         20
2023-03-18 23:25:29.317   4888        40.35         20
2023-03-18 23:25:29.542   4878        40.35         20
2023-03-18 23:25:29.733   4882        40.35         20
2023-03-18 23:25:29.942   4879        40.35         20
2023-03-18 23:25:30.151   4871        40.35         20
2023-03-18 23:25:30.372   4874        40.35         20
2023-03-18 23:25:30.533   4885        40.35         20
2023-03-18 23:25:30.742   4873        40.35         20
2023-03-18 23:25:30.951   4887        40.35         20
2023-03-18 23:25:31.157   4903        40.35         20
2023-03-18 23:25:31.367   4927        40.35         20
2023-03-18 23:25:31.573   4919        40.35         20
2023-03-18 23:25:31.784   4930        40.35         20
2023-03-18 23:25:31.989   4952        40.35         20
2023-03-18 23:25:32.188   4964        40.35         20
2023-03-18 23:25:32.400   4974        40.35         20
2023-03-18 23:25:32.616   4966        40.38         20
2023-03-18 23:25:32.824   4988        40.38         20
2023-03-18 23:25:33.031   4977        40.35         20
2023-03-18 23:25:33.239   4994        40.35         20
2023-03-18 23:25:33.447   4970        40.35         20
2023-03-18 23:25:33.656   4982        40.35         20
2023-03-18 23:25:33.865   4982        40.35         20
2023-03-18 23:25:34.079   4958        40.35         20
2023-03-18 23:25:34.296   4955        40.35         20
2023-03-18 23:25:34.457   4946        40.35         20
2023-03-18 23:25:34.665   4926        40.35         20
2023-03-18 23:25:34.873   4914        40.35         20
2023-03-18 23:25:35.079   4916        40.35         20
2023-03-18 23:25:35.289   4915        40.35         20
2023-03-18 23:25:35.497   4917        40.35         20
2023-03-18 23:25:35.704   4903        40.38         20
2023-03-18 23:25:35.914   4885        40.35         20
2023-03-18 23:25:36.116   4897        40.38         20
2023-03-18 23:25:36.324   4884        40.38         20
2023-03-18 23:25:36.535   4888        40.35         20
2023-03-18 23:25:36.745   4893        40.38         20
2023-03-18 23:25:36.952   4880        40.38         20
2023-03-18 23:25:37.161   4889        40.38         20
2023-03-18 23:25:37.369   4888        40.38         20
2023-03-18 23:25:37.575   4884        40.38         20
2023-03-18 23:25:37.785   4896        40.38         20
2023-03-18 23:25:38.001   4918        40.38         20
2023-03-18 23:25:38.218   4919        40.35         20
2023-03-18 23:25:38.378   4926        40.35         20
2023-03-18 23:25:38.584   4933        40.35         20
2023-03-18 23:25:38.793   4932        40.35         20
2023-03-18 23:25:39.001   4948        40.35         20
2023-03-18 23:25:39.210   4945        40.35         20
2023-03-18 23:25:39.417   4931        40.35         20
2023-03-18 23:25:39.642   4943        40.38         20
2023-03-18 23:25:39.834   4929        40.38         20
2023-03-18 23:25:40.043   4934        40.38         20
2023-03-18 23:25:40.247   4923        40.38         20
2023-03-18 23:25:40.459   4922        40.38         20
2023-03-18 23:25:40.668   4928        40.38         20
2023-03-18 23:25:40.875   4909        40.38         20
2023-03-18 23:25:41.083   4901        40.38         20
2023-03-18 23:25:41.291   4894        40.38         20
2023-03-18 23:25:41.498   4897        40.38         20
2023-03-18 23:25:41.708   4878        40.38         20
2023-03-18 23:25:41.928   4873        40.38         20
2023-03-18 23:25:42.138   4883        40.38         20
2023-03-18 23:25:42.308   4880        40.38         20
2023-03-18 23:25:42.508   4894        40.38         20
2023-03-18 23:25:42.715   4885        40.38         20
2023-03-18 23:25:42.924   4875        40.38         20
2023-03-18 23:25:43.132   4879        40.38         20
2023-03-18 23:25:43.340   4875        40.38         20
2023-03-18 23:25:43.548   4900        40.38         20
2023-03-18 23:25:43.756   4907        40.38         20
2023-03-18 23:25:43.964   4906        40.38         20
2023-03-18 23:25:44.173   4899        40.38         20
2023-03-18 23:25:44.377   4890        40.38         20
2023-03-18 23:25:44.589   4880        40.38         20
2023-03-18 23:25:44.794   4896        40.38         20
2023-03-18 23:25:45.004   4887        40.38         20
2023-03-18 23:25:45.213   4884        40.38         20
2023-03-18 23:25:45.417   4884        40.38         20
2023-03-18 23:25:45.641   4895        40.38         20
2023-03-18 23:25:45.847   4899        40.38         20
2023-03-18 23:25:46.054   4894        40.38         20
2023-03-18 23:25:46.232   4891        40.38         20
2023-03-18 23:25:46.440   4898        40.38         20
2023-03-18 23:25:46.643   4892        40.38         20
2023-03-18 23:25:46.840   4903        40.38         20
2023-03-18 23:25:47.048   4882        40.38         20
2023-03-18 23:25:47.255   4904        40.38         20
2023-03-18 23:25:47.465   4894        40.38         20
2023-03-18 23:25:47.672   4905        40.38         20
2023-03-18 23:25:47.880   4914        40.38         20
2023-03-18 23:25:48.086   4886        40.41         20
2023-03-18 23:25:48.295   4905        40.38         20
2023-03-18 23:25:48.504   4914        40.38         20
2023-03-18 23:25:48.712   4911        40.38         20
2023-03-18 23:25:48.927   4899        40.41         20
2023-03-18 23:25:49.140   4904        40.41         20
2023-03-18 23:25:49.350   4910        40.38         20
2023-03-18 23:25:49.556   4900        40.38         20
2023-03-18 23:25:49.765   4912        40.38         20
2023-03-18 23:25:49.974   4917        40.38         20
2023-03-18 23:25:50.152   4932        40.38         20
2023-03-18 23:25:50.362   4914        40.38         20
2023-03-18 23:25:50.569   4911        40.38         20
2023-03-18 23:25:50.778   4920        40.38         20
2023-03-18 23:25:50.985   4910        40.38         20
2023-03-18 23:25:51.186   4899        40.38         20
2023-03-18 23:25:51.386   4903        40.38         20
2023-03-18 23:25:51.595   4905        40.38         20
2023-03-18 23:25:51.802   4903        40.38         20
2023-03-18 23:25:52.009   4899        40.38         20
2023-03-18 23:25:52.218   4899        40.41         20
2023-03-18 23:25:52.419   4892        40.38         20
2023-03-18 23:25:52.641   4905        40.38         20
2023-03-18 23:25:52.851   4902        40.38         20
2023-03-18 23:25:53.068   4900        40.38         20
2023-03-18 23:25:53.267   4896        40.38         20
2023-03-18 23:25:53.475   4886        40.38         20
2023-03-18 23:25:53.682   4896        40.38         20
2023-03-18 23:25:53.890   4890        40.38         20
2023-03-18 23:25:54.065   4899        40.38         20
2023-03-18 23:25:54.272   4898        40.38         20
2023-03-18 23:25:54.480   4879        40.38         20
2023-03-18 23:25:54.688   4881        40.38         20
2023-03-18 23:25:54.903   4890        40.38         20
2023-03-18 23:25:55.111   4904        40.38         20
2023-03-18 23:25:55.319   4883        40.38         20
2023-03-18 23:25:55.526   4885        40.38         20
2023-03-18 23:25:55.730   4893        40.38         20
2023-03-18 23:25:55.934   4889        40.38         20
2023-03-18 23:25:56.151   4901        40.38         20
2023-03-18 23:25:56.359   4898        40.38         20
2023-03-18 23:25:56.564   4904        40.38         20
2023-03-18 23:25:56.774   4883        40.38         20
2023-03-18 23:25:56.983   4906        40.38         20
2023-03-18 23:25:57.188   4889        40.38         20
2023-03-18 23:25:57.397   4891        40.38         20
2023-03-18 23:25:57.613   4877        40.38         20
2023-03-18 23:25:57.825   4897        40.38         20
2023-03-18 23:25:58.033   4901        40.38         20
2023-03-18 23:25:58.204   4888        40.38         20
2023-03-18 23:25:58.400   4904        40.38         20
2023-03-18 23:25:58.607   4883        40.38         20
2023-03-18 23:25:58.815   4896        40.38         20
2023-03-18 23:25:59.023   4902        40.38         20
2023-03-18 23:25:59.230   4907        40.38         20
2023-03-18 23:25:59.439   4888        40.38         20
2023-03-18 23:25:59.646   4898        40.38         20
2023-03-18 23:25:59.854   4898        40.38         20
2023-03-18 23:26:00.061   4884        40.38         20
2023-03-18 23:26:00.270   4879        40.38         20
2023-03-18 23:26:00.477   4897        40.38         20
2023-03-18 23:26:00.685   4888        40.38         20
2023-03-18 23:26:00.904   4896        40.38         20
2023-03-18 23:26:01.118   4882        40.38         20
2023-03-18 23:26:01.324   4881        40.38         20
2023-03-18 23:26:01.532   4890        40.38         20
2023-03-18 23:26:01.740   4878        40.38         20
2023-03-18 23:26:01.947   4870        40.38         20
